GEOID,CRRALL,CRRINT,DRRALL,DRRINT
01001020100,67.0,60.1,0.2,0.0
01001020200,67.4,37.4,0.0,0.0
01001020300,76.8,66.2,0.1,0.1
01001020400,80.2,69.6,0.1,0.1
01001020500,75.57974,69.14578000000002,0.0695,0.031120000000000005
01001020600,68.7,60.1,0.1,0.1
01001020700,65.0,55.3,0.5,0.1
01001020801,73.3,65.8,0.0,0.0
01001020802,73.59303,66.45156,0.24928,0.07513
01001020900,67.65083999999999,32.65188,0.1,0.0
01001021000,57.8,22.1,0.6,0.1
01001021100,55.8,22.7,0.2,0.0
01003010100,42.8,18.0,0.3,0.1
01003010200,61.413019999999996,29.23976,0.29972,0.09986
01003010300,64.0,55.0,0.5,0.0
01003010400,63.4,52.5,0.5,0.1
01003010500,70.7,57.6,0.1,0.0
01003010600,58.1,29.7,0.0,0.0
01003010701,75.51208000000001,67.20504,0.15804,0.1
01003010703,73.08945,67.5669,0.1,0.05305
01003010704,75.4,67.2,0.1,0.0
01003010705,71.31905,64.44603,0.05873,0.05873
01003010800,65.6,56.5,0.4,0.1
01003010903,70.1,62.3,0.2,0.2
01003010904,64.9,55.0,0.4,0.0
01003010905,67.67135,58.77798000000001,0.27427,0.1
01003010906,67.8,35.2,0.3,0.1
01003011000,61.0,29.8,0.2,0.0
01003011101,77.63798,68.79022,0.10009,8e-05
01003011102,74.57829,66.47608,0.20013000000000003,0.09987000000000001
01003011201,72.6,62.1,0.2,0.1
01003011202,66.5,56.7,0.4,0.1
01003011300,57.9,48.1,0.3,0.0
01003011401,58.5657,28.649299999999997,0.24029999999999999,0.0
01003011403,59.24750999999999,52.34916,0.22052,0.0
01003011405,23.02899,20.500970000000002,0.30345,0.03449000000000001
01003011406,17.331400000000002,10.1558,0.06636,0.02212
01003011407,20.89895,18.04287,0.2,0.1
01003011408,32.8,28.4,0.2,0.1
01003011501,73.5,61.9,0.1,0.0
01003011502,66.8253,32.049400000000006,0.14585,0.0
01003011601,61.8,53.7,0.1,0.1
01003011602,62.76693,24.62372,0.14661000000000002,0.046610000000000006
01005950100,57.9,23.4,0.0,0.0
01005950200,51.6,18.8,0.3,0.1
01005950300,52.0,19.6,0.6,0.0
01005950400,44.3,14.2,0.1,0.0
01005950500,50.8,40.3,0.2,0.1
01005950600,60.9,29.6,0.1,0.0
01005950700,64.2,50.6,0.3,0.0
01005950800,66.1,53.5,0.4,0.0
01005950900,60.0,25.5,0.2,0.0
01007010001,61.49585999999999,25.89586,0.29977,0.0
01007010002,58.44024,29.395979999999998,0.13908,0.0
01007010003,55.4543,25.103740000000002,0.25618,0.05206000000000001
01007010004,57.15176,27.10942,0.23347,0.0731
01009050101,64.19647,28.27611,0.13536,0.04202
01009050102,66.44314,52.394059999999996,0.37156999999999996,0.05686
01009050200,64.0,30.1,0.2,0.0
01009050300,61.89742000000001,25.61146,0.20468000000000003,0.05234000000000001
01009050400,62.2,25.4,0.0,0.0
01009050500,63.315560000000005,50.7848,0.35769,0.1
01009050601,69.6,58.6,0.0,0.0
01009050602,73.05794,63.23105000000001,0.18137999999999999,0.1
01009050700,67.24578000000001,31.401200000000003,0.23012000000000002,0.13012
01011952100,46.9,21.9,0.1,0.1
01011952200,49.91206,22.32412,0.14458000000000001,0.1
01011952500,50.3,21.7,0.2,0.0
01013952700,55.0,24.9,0.1,0.1
01013952800,66.2,54.7,0.3,0.0
01013952900,57.8,29.0,0.2,0.0
01013953000,49.0,18.5,0.0,0.0
01013953100,52.40324,24.002999999999997,0.10006,0.0
01013953200,62.6,27.7,0.1,0.0
01013953300,58.2,21.9,0.2,0.0
01013953400,50.8,21.6,0.2,0.1
01013953500,62.4,22.5,0.3,0.1
01015000200,55.8,27.7,0.2,0.1
01015000300,49.3348,21.22352,0.10000000000000002,0.00023999999999999998
01015000400,57.5,23.4,0.1,0.1
01015000500,36.0,14.4,0.1,0.0
01015000600,48.68533,22.94351,0.10021000000000002,0.00052
01015000700,63.7536,30.96864,0.1,0.09968
01015000800,49.6,20.4,0.1,0.0
01015000900,69.1,33.4,0.1,0.1
01015001000,72.7,62.6,0.2,0.0
01015001100,69.02383,59.69539999999999,0.07443,0.024489999999999998
01015001201,63.05065,30.593130000000002,0.1,0.0
01015001202,69.5,35.4,0.1,0.1
01015001300,53.0,39.4,0.2,0.0
01015001400,60.5,27.8,0.1,0.0
01015001500,65.2111,31.289219999999997,0.43583999999999995,0.0
01015001600,59.1,47.3,0.2,0.0
01015001700,73.3,61.3,0.1,0.0
01015001800,68.01136,57.63176,0.07592,0.0
01015002000,68.97044,57.7873,0.25612,0.0
01015002101,34.6,24.1,0.1,0.0
01015002102,72.58668,65.18128,0.10036,0.00018
01015002103,67.39320000000001,57.980140000000006,0.19034,0.04517
01015002200,65.8,52.7,0.7,0.1
01015002300,64.1,27.9,0.0,0.0
01015002400,71.2,60.0,0.1,0.0
01015002501,72.04688,61.18204,0.044140000000000006,0.044140000000000006
01015002502,67.2,29.9,0.3,0.1
01015002600,63.7,26.9,0.3,0.0
01015981901,0.0,0.0,0.0,0.0
01015981902,0.0,0.0,0.0,0.0
01017953800,54.5,18.2,0.1,0.0
01017953900,58.3,27.3,0.3,0.0
01017954000,53.7903,20.169900000000002,0.2,0.0
01017954200,64.1,29.7,0.1,0.0
01017954300,51.7,41.3,0.4,0.0
01017954400,55.1,23.1,0.1,0.0
01017954500,55.1,23.1,0.1,0.0
01017954600,68.8,57.6,0.1,0.0
01017954700,64.5,30.2,0.2,0.1
01019955701,38.9,17.3,0.1,0.0
01019955702,46.5,18.4,0.1,0.0
01019955800,45.1366,20.8361,0.0599,0.0599
01019955900,60.7,25.1,0.2,0.0
01019956000,53.2,22.7,0.2,0.0
01019956100,38.50244000000001,15.98074,0.2,0.03494
01021060101,65.7,31.4,0.1,0.0
01021060102,68.11332,56.0389,0.0,0.0
01021060200,61.3,26.8,0.3,0.0
01021060300,53.1,23.1,0.1,0.0
01021060401,66.5,54.4,0.2,0.0
01021060402,60.01445,28.93295,0.2237,0.03815
01021060500,58.6,25.1,0.1,0.0
01021060600,63.4,27.2,0.2,0.1
01021060700,57.52654,26.28682,0.29985999999999996,0.05603
01023956700,43.2,16.5,0.2,0.1
01023956800,59.4,23.4,0.2,0.0
01023956900,59.2,19.5,0.1,0.0
01023957000,54.1,22.4,0.1,0.0
01025957500,49.9,18.4,0.1,0.0
01025957601,55.0,17.6,0.0,0.0
01025957602,61.38326,29.54231,0.1,0.0
01025957700,36.3,14.0,0.2,0.1
01025957800,55.4,23.1,0.1,0.0
01025957901,62.8,27.2,0.1,0.1
01025957902,58.5,24.9,0.0,0.0
01025958001,51.5,22.2,0.1,0.0
01025958002,51.5,22.2,0.1,0.0
01027958900,57.2,23.3,0.1,0.0
01027959000,56.3,22.9,0.2,0.1
01027959100,62.1,21.9,0.3,0.1
01027959200,58.9,21.8,0.3,0.0
01029959500,50.10924000000001,20.30896,0.19986,0.0
01029959600,56.7,26.7,0.1,0.0
01029959700,60.8,24.3,0.1,0.1
01029959800,62.0,26.2,0.2,0.0
01031010100,52.6,22.9,0.3,0.2
01031010200,50.6,20.5,0.0,0.0
01031010300,61.3,50.5,0.6,0.1
01031010400,52.5004,19.2148,0.3996,0.0008
01031010500,53.2,22.2,0.1,0.0
01031010600,51.1,21.3,0.3,0.0
01031010700,58.6,23.6,0.2,0.1
01031010800,64.7,55.7,0.1,0.0
01031010900,57.0,28.7,0.2,0.0
01031011000,61.3,32.9,0.1,0.0
01031011100,71.1,58.9,0.0,0.0
01031011201,79.50466,72.0693,0.04154,0.0
01031011202,63.52668,57.12667999999999,0.35852,0.15852000000000002
01031011300,56.5,45.7,0.3,0.0
01033020100,64.9,30.6,0.2,0.1
01033020200,53.4,24.9,0.2,0.0
01033020300,58.3,25.7,0.2,0.2
01033020400,83.1,72.7,0.1,0.0
01033020500,69.6,57.9,0.2,0.1
01033020600,64.5,51.2,0.2,0.2
01033020701,70.35442,59.64066000000001,0.29278000000000004,0.07682000000000001
01033020703,73.6,63.9,0.1,0.0
01033020704,75.1,63.7,0.3,0.1
01033020801,65.6,27.4,0.2,0.0
01033020802,62.8,24.0,0.1,0.0
01033020901,64.8,25.9,0.1,0.0
01033020902,65.5,27.0,0.3,0.1
01033021000,54.8,22.6,0.3,0.1
01035960200,45.5,15.4,0.4,0.1
01035960300,49.5,19.7,0.4,0.0
01035960400,52.9,15.9,0.1,0.1
01035960500,53.7,22.2,0.1,0.0
01035960600,50.1,19.2,0.2,0.0
01037961000,40.5,18.5,0.0,0.0
01037961100,43.0,18.7,0.3,0.0
01037961200,29.8,16.4,0.2,0.1
01039961600,49.8,23.3,0.0,0.0
01039961700,56.8,24.2,0.1,0.0
01039961800,65.2,27.2,0.2,0.0
01039961900,58.2,47.3,0.3,0.0
01039962000,60.2,27.9,0.1,0.0
01039962100,57.1,27.9,0.1,0.1
01039962300,60.5,25.1,0.1,0.0
01039962400,64.5,26.1,0.2,0.0
01039962500,69.2,30.7,0.1,0.1
01039962600,60.0,28.4,0.1,0.0
01039962700,62.8,29.4,0.0,0.0
01039962800,59.6,22.5,0.1,0.0
01039962900,60.3,25.8,0.0,0.0
01039963000,49.8,18.9,0.4,0.0
01041963400,52.3,22.4,0.4,0.0
01041963500,57.8,25.5,0.1,0.0
01041963600,57.7,22.1,0.0,0.0
01041963700,59.8,25.0,0.4,0.1
01041963800,50.2,21.9,0.0,0.0
01041963900,55.7,22.6,0.4,0.0
01043964100,62.1,26.9,0.2,0.0
01043964200,68.86776,30.14846,0.15154,0.0
01043964300,68.5,56.1,0.2,0.0
01043964400,68.0,54.7,0.2,0.0
01043964500,65.1,25.8,0.1,0.0
01043964600,66.9,28.6,0.2,0.1
01043964700,69.0,56.6,0.0,0.0
01043964800,69.5,35.3,0.3,0.1
01043964900,68.66408,58.41424000000001,0.15356000000000003,0.1
01043965000,69.26983999999999,57.0102,0.16644,0.0
01043965100,66.5,54.5,0.3,0.1
01043965200,70.5,59.4,0.1,0.0
01043965300,67.3,30.8,0.1,0.0
01043965401,61.7,26.4,0.3,0.1
01043965402,64.2,35.1,0.1,0.0
01043965500,60.35128999999999,27.85664,0.15542,0.0
01043965600,40.7,31.9,0.3,0.0
01043965700,62.4,27.8,0.1,0.0
01045020000,42.4,40.6,0.2,0.0
01045020100,60.3,24.1,0.3,0.0
01045020200,61.5,25.3,0.0,0.0
01045020300,61.7,24.9,0.1,0.0
01045020400,73.8,61.3,0.2,0.0
01045020500,60.9,26.2,0.2,0.1
01045020700,57.5,27.1,0.3,0.0
01045020801,71.5,59.1,0.3,0.0
01045020802,68.3,55.2,0.1,0.0
01045021101,57.1,48.5,0.5,0.0
01045021102,51.7,27.0,0.3,0.2
01045021200,59.7,26.8,0.2,0.1
01045021300,59.0,46.3,0.3,0.0
01045021400,57.8,29.1,0.2,0.0
01047956100,63.37704,27.5146,0.2,0.0
01047956201,53.8,22.0,0.2,0.1
01047956202,63.5,26.6,0.0,0.0
01047956300,66.6,32.1,0.2,0.0
01047956400,48.8,20.8,0.1,0.1
01047956500,48.2,21.4,0.2,0.0
01047956600,47.5,22.7,0.2,0.0
01047956701,74.3,61.1,0.0,0.0
01047956702,60.5,29.5,0.0,0.0
01047956800,56.6,25.8,0.3,0.1
01047956900,47.3,18.0,0.2,0.0
01047957000,37.4,13.5,0.0,0.0
01047957100,52.5,18.1,0.4,0.0
01047957200,47.1,21.4,0.2,0.0
01047957300,41.60752,18.31199,0.13558,0.06779
01049960100,52.855230000000006,22.040889999999997,0.33062,0.1
01049960200,52.6,21.6,0.1,0.0
01049960300,55.836369999999995,26.216769999999997,0.23016999999999999,0.0194
01049960400,54.32945,25.38815,0.24130000000000001,0.02065
01049960500,54.2,22.3,0.1,0.0
01049960600,51.47407,20.62469,0.15062,0.0
01049960700,46.12498000000001,19.633670000000002,0.18777000000000002,0.027100000000000003
01049960800,40.6,18.3,0.3,0.0
01049960900,56.2,23.5,0.1,0.1
01049961000,57.0,22.7,0.2,0.0
01049961100,58.2,28.1,0.1,0.0
01049961200,71.2,62.1,0.2,0.1
01049961300,60.0,28.6,0.2,0.1
01049961400,39.7,16.4,0.1,0.0
01051030100,65.91637,56.93106,0.2605,0.05210000000000001
01051030200,63.9,53.0,0.1,0.0
01051030300,36.8,16.5,0.1,0.0
01051030400,64.363,54.50192,0.2158,0.043160000000000004
01051030500,67.4,57.9,0.2,0.0
01051030600,69.3,57.8,0.1,0.0
01051030701,80.4,75.0,0.1,0.0
01051030702,77.3,67.8,0.1,0.1
01051030800,67.27736000000002,36.48554,0.19434,0.06478
01051030901,76.7,71.8,0.1,0.1
01051030902,69.0,60.8,0.1,0.1
01051031000,69.77420000000001,63.20316,0.25362,0.10724
01051031100,79.7,71.7,0.0,0.0
01051031200,61.2,52.1,0.2,0.0
01051031300,60.6,54.6,0.3,0.0
01053969800,56.893299999999996,20.848799999999997,0.27185,0.0
01053969900,63.6,24.7,0.1,0.0
01053970100,67.8,55.0,0.0,0.0
01053970200,54.7,23.8,0.0,0.0
01053970300,56.9,25.8,0.2,0.0
01053970400,52.9,40.4,0.8,0.2
01053970500,60.3,27.1,0.0,0.0
01053970600,51.1,23.2,0.0,0.0
01053970700,67.8,54.9,0.1,0.0
01055000200,62.3,25.6,0.2,0.2
01055000300,53.3,25.9,0.0,0.0
01055000400,76.0,35.6,0.1,0.0
01055000500,61.6,27.7,0.2,0.1
