GEOID,CRRALL,CRRINT,DRRALL,DRRINT
01001020100,66.3,59.6,0.0,0.0
01001020200,66.3,36.5,0.2,0.0
01001020300,74.9,64.9,0.1,0.1
01001020400,78.7,68.5,0.1,0.1
01001020500,73.70338000000001,67.47792000000001,0.1,0.038380000000000004
01001020600,67.5,58.9,0.2,0.2
01001020700,63.4,54.2,0.1,0.0
01001020801,71.8,64.7,0.2,0.1
01001020802,71.81983000000001,64.96496,0.16268000000000002,0.06268000000000001
01001020900,66.25068,31.50168,0.1,0.049960000000000004
01001021000,56.7,21.3,0.1,0.0
01001021100,54.8,21.9,0.1,0.1
01003010100,41.6,17.1,0.4,0.0
01003010200,58.81358,27.04004,0.29972,0.00014000000000000001
01003010300,62.2,53.7,0.1,0.0
01003010400,61.9,51.0,0.2,0.0
01003010500,68.5,55.6,0.1,0.1
01003010600,55.8,28.2,0.1,0.0
01003010701,73.82816000000001,65.66308000000001,0.18392,0.041960000000000004
01003010703,71.50164999999998,66.12605,0.14695000000000003,0.046950000000000006
01003010704,73.4,65.6,0.5,0.1
01003010705,68.35397,61.79841,0.14127,0.0
01003010800,62.9,54.3,0.2,0.1
01003010903,67.3,60.2,0.1,0.0
01003010904,63.1,53.6,0.1,0.0
01003010905,64.55809,56.23899,0.2,0.04191
01003010906,65.7,33.3,0.1,0.0
01003011000,59.4,28.5,0.2,0.0
01003011101,75.9827,67.34763,0.09993,0.02906
01003011102,72.27816,64.27620999999999,0.00026,0.0
01003011201,70.7,60.2,0.0,0.0
01003011202,64.4,55.2,0.0,0.0
01003011300,55.5,46.0,0.2,0.0
01003011401,57.105999999999995,27.3299,0.2597,0.0
01003011403,57.22759,50.50945,0.12975,0.03993
01003011405,22.18406,19.92502,1e-05,0.0
01003011406,16.1996,9.312479999999999,0.18848,0.02212
01003011407,19.57029,16.814210000000003,0.03567,0.0
01003011408,31.6,27.3,0.1,0.0
01003011501,71.5,60.3,0.2,0.0
01003011502,65.69605,31.066,0.24585,0.054150000000000004
01003011601,60.8,52.6,0.1,0.0
01003011602,61.794050000000006,23.58389,0.1,0.0
01005950100,56.9,22.6,0.2,0.0
01005950200,49.5,17.5,0.1,0.0
01005950300,50.2,18.3,0.2,0.1
01005950400,43.1,13.2,0.1,0.0
01005950500,49.0,39.0,0.1,0.0
01005950600,58.9,28.2,0.1,0.0
01005950700,62.0,48.6,0.0,0.0
01005950800,64.3,52.6,0.2,0.0
01005950900,58.4,24.3,0.1,0.0
01007010001,60.39516999999999,24.894709999999996,0.19999999999999998,0.00023
01007010002,56.78794,27.965519999999998,0.13046000000000002,0.1
01007010003,54.10636000000001,23.75168,0.15206000000000003,0.05206000000000001
01007010004,55.61788,25.68868,0.053799999999999994,0.026899999999999997
01009050101,62.84204999999999,27.467129999999997,0.26778,0.0
01009050102,64.14214999999999,51.09406,0.25686,0.0
01009050200,61.7,28.3,0.2,0.1
01009050300,59.85444,23.95912,0.0,0.0
01009050400,61.1,24.4,0.3,0.1
01009050500,60.00407,47.96176,0.14231000000000002,0.05769
