GEOID,CRRALL,CRRINT,DRRALL,DRRINT
01001020100,68.9,61.4,0.0,0.0
01001020200,68.3,38.2,0.2,0.2
01001020300,77.7,66.8,0.0,0.0
01001020400,81.0,70.3,0.2,0.1
01001020500,76.28638000000001,69.7908,0.19398,0.19398
01001020600,69.0,60.4,0.1,0.1
01001020700,66.6,56.0,0.2,0.2
01001020801,73.6,66.0,0.2,0.1
01001020802,74.56620000000001,67.10081,0.21245000000000003,0.17513
01001020900,68.60104,33.30208,0.2,0.2
01001021000,58.5,22.6,0.1,0.1
01001021100,56.6,23.4,0.2,0.2
01003010100,43.4,18.5,0.3,0.3
01003010200,62.51204,30.0392,0.39944,0.29958
01003010300,65.4,55.9,0.3,0.2
01003010400,64.5,53.0,0.2,0.1
01003010500,71.1,58.0,0.0,0.0
01003010600,58.4,30.0,0.4,0.4
01003010701,76.16032,67.79524,0.0,0.0
01003010703,73.7486,68.173,0.1,0.1
01003010704,76.3,68.0,0.0,0.0
01003010705,71.95397,64.98094999999999,0.04127,0.04127
01003010800,67.0,57.5,0.3,0.3
01003010903,70.5,62.6,0.3,0.3
01003010904,65.9,55.4,0.3,0.2
01003010905,68.83899,59.461800000000004,0.24191000000000001,0.1
01003010906,68.4,35.8,0.2,0.2
01003011000,61.3,30.0,0.2,0.2
01003011101,77.92541999999999,69.04852,0.10001,0.10001
01003011102,75.07854999999999,66.87582000000002,0.10013000000000001,0.10013000000000001
01003011201,73.3,62.7,0.1,0.1
01003011202,67.5,57.3,0.2,0.2
01003011300,58.6,48.3,0.2,0.2
01003011401,59.006,28.989599999999996,0.2,0.1597
01003011403,60.10682,52.74897000000001,0.13974,0.06987
01003011405,23.397960000000005,20.735460000000003,0.03449000000000001,0.03449000000000001
01003011406,17.57564,10.37792,0.02212,0.02212
01003011407,21.53462,18.47153,0.03567,0.03567
01003011408,33.5,28.7,0.1,0.1
01003011501,73.9,62.3,0.1,0.1
01003011502,67.3336,32.41185,0.24585,0.2
01003011601,63.0,54.2,0.2,0.2
01003011602,63.06693,24.816940000000002,0.09322000000000001,0.09322000000000001
01005950100,58.5,23.9,0.1,0.1
01005950200,52.3,19.3,0.4,0.4
01005950300,52.5,20.1,0.4,0.4
01005950400,44.9,14.6,0.1,0.1
01005950500,52.0,40.8,0.2,0.1
01005950600,62.1,30.4,0.3,0.3
01005950700,65.5,51.0,0.0,0.0
01005950800,67.2,54.1,0.2,0.2
01005950900,60.7,25.9,0.4,0.4
01007010001,62.594249999999995,26.59471,0.19999999999999998,0.10023
01007010002,59.40518,30.26092,0.16954000000000002,0.16954000000000002
01007010003,56.85842,26.40374,0.09588,0.09588
01007010004,57.86531,27.62913,0.36119,0.36119
01009050101,64.81607,28.727919999999997,0.13536,0.09999
01009050102,67.62842999999998,53.05190999999999,0.14314,0.07157
01009050200,65.2,31.1,0.3,0.3
01009050300,63.19274,26.65444,0.15702000000000002,0.10468000000000002
01009050400,63.0,26.0,0.1,0.1
01009050500,64.74249,51.55404,0.04231000000000001,0.0
01009050601,71.0,59.8,0.2,0.2
01009050602,74.1207,64.05312,0.08138000000000001,0.08138000000000001
01009050700,67.9506,31.97108,0.10482,0.03494
01011952100,47.4,22.5,0.3,0.3
01011952200,50.88916,23.101219999999998,0.38915999999999995,0.38915999999999995
01011952500,51.3,22.4,0.1,0.1
01013952700,55.3,25.1,0.2,0.2
01013952800,67.3,54.9,0.3,0.0
01013952900,58.1,29.2,0.3,0.2
01013953000,49.3,19.0,0.1,0.1
01013953100,52.80318,24.30294,0.3,0.29994
01013953200,63.2,28.1,0.2,0.2
01013953300,58.8,22.3,0.2,0.2
01013953400,51.3,22.0,0.2,0.2
01013953500,62.8,22.8,0.3,0.3
01015000200,56.4,28.0,0.1,0.1
01015000300,50.13528000000001,21.824240000000003,0.20072000000000004,0.10072000000000002
01015000400,58.2,23.9,0.3,0.3
01015000500,36.5,14.8,0.4,0.3
01015000600,49.10311,23.157099999999996,0.39654,0.39581000000000005
01015000700,64.75296,31.867679999999996,0.49904,0.39904
01015000800,50.1,20.8,0.3,0.3
01015000900,70.0,34.0,0.2,0.2
01015001000,73.4,63.1,0.0,0.0
01015001100,70.14528999999999,60.571,0.27349,0.27349
01015001201,64.14398,31.28951,0.20127000000000003,0.20127000000000003
01015001202,70.6,36.3,0.5,0.4
01015001300,54.2,40.1,0.2,0.1
01015001400,61.2,28.4,0.2,0.2
01015001500,65.97286,31.85138,0.43583999999999995,0.43583999999999995
01015001600,60.1,47.9,0.2,0.2
01015001700,74.0,61.9,0.3,0.2
01015001800,68.90116,58.30768,0.1,0.1
01015002000,69.67044000000001,58.30924,0.12194,0.12194
01015002101,36.3,25.8,0.2,0.2
01015002102,73.08829999999999,65.68218,0.10036,0.10036
01015002103,68.68354,59.14463,0.24517,0.24517
01015002200,67.7,53.8,0.1,0.1
01015002300,65.6,29.3,0.1,0.1
01015002400,72.0,60.4,0.1,0.1
01015002501,72.99101999999999,61.97032,0.05586,0.05586
01015002502,68.4,30.8,0.0,0.0
01015002600,64.7,27.6,0.1,0.1
01015981901,0.0,0.0,0.0,0.0
01015981902,0.0,0.0,0.0,0.0
01017953800,55.0,18.6,0.2,0.1
01017953900,58.9,27.8,0.5,0.5
01017954000,55.255700000000004,21.313499999999998,0.4827,0.4827
01017954200,65.1,30.4,0.5,0.5
01017954300,53.3,42.3,0.6,0.5
01017954400,56.0,23.8,0.6,0.6
01017954500,56.0,23.8,0.6,0.6
01017954600,70.4,59.0,0.4,0.4
01017954700,65.5,31.0,0.2,0.2
01019955701,39.8,17.9,0.5,0.5
01019955702,47.5,19.2,0.4,0.3
01019955800,45.697,21.2767,0.1,0.1
01019955900,61.9,26.1,0.1,0.1
01019956000,53.8,23.2,0.3,0.3
01019956100,39.07714,16.38556,0.03494,0.03494
01021060101,66.4,31.9,0.6,0.6
01021060102,69.1611,56.53446,0.45665999999999995,0.30444000000000004
01021060200,62.0,27.3,0.3,0.3
01021060300,53.6,23.5,0.1,0.1
01021060401,68.3,55.2,0.2,0.2
01021060402,60.552600000000005,29.40925,0.31445,0.31445
01021060500,59.3,25.7,0.7,0.7
01021060600,63.8,27.4,0.1,0.1
01021060700,58.23867,26.88675,0.24418,0.18814999999999998
01023956700,44.6,17.8,0.4,0.3
01023956800,60.3,24.2,0.3,0.3
01023956900,60.6,20.8,0.4,0.4
01023957000,55.3,23.3,0.6,0.6
01025957500,50.5,18.6,0.3,0.2
01025957601,55.8,18.2,0.0,0.0
01025957602,61.67964,29.7905,0.05181,0.05181
01025957700,36.4,14.0,0.2,0.2
01025957800,55.9,23.5,0.2,0.1
01025957901,63.4,27.5,0.2,0.2
01025957902,59.2,25.4,0.2,0.2
01025958001,51.8,22.3,0.1,0.1
01025958002,51.8,22.3,0.1,0.1
01027958900,58.3,24.2,0.2,0.1
01027959000,57.2,23.5,0.1,0.0
01027959100,63.0,22.8,0.2,0.1
01027959200,59.6,22.4,0.2,0.2
01029959500,51.50868,21.40854,0.1,0.1
01029959600,57.7,27.5,0.1,0.1
01029959700,61.3,24.7,0.2,0.2
01029959800,62.7,26.7,0.2,0.1
01031010100,53.4,23.6,0.1,0.0
01031010200,51.3,21.4,0.0,0.0
01031010300,62.6,51.2,0.2,0.2
01031010400,52.8024,19.5164,0.19960000000000003,0.09960000000000001
01031010500,54.2,23.0,0.3,0.3
01031010600,51.6,21.5,0.2,0.1
01031010700,59.5,23.9,0.3,0.2
01031010800,67.6,57.0,0.5,0.2
01031010900,57.9,29.5,0.1,0.1
01031011000,61.8,33.4,0.2,0.2
01031011100,71.6,59.4,0.2,0.2
01031011201,80.28004,72.78622,0.1,0.1
01031011202,65.21928,58.160759999999996,0.1,0.1
01031011300,57.6,46.1,0.3,0.3
01033020100,65.4,31.1,0.2,0.2
01033020200,54.0,25.4,0.2,0.2
01033020300,58.9,26.2,0.5,0.4
01033020400,83.7,73.3,0.1,0.1
01033020500,70.6,58.7,0.2,0.2
01033020600,66.4,52.1,0.3,0.3
01033020701,70.80201000000001,59.87346,0.07799,0.0023399999999999996
01033020703,74.2,64.5,0.2,0.2
01033020704,75.7,64.3,0.2,0.2
01033020801,66.0,27.6,0.1,0.1
01033020802,63.4,24.6,0.2,0.1
01033020901,65.7,26.7,0.1,0.1
01033020902,66.1,27.5,0.1,0.1
01033021000,55.7,23.2,0.2,0.2
01035960200,45.7,15.5,0.2,0.2
01035960300,49.7,19.8,0.2,0.2
01035960400,53.1,16.1,0.3,0.3
01035960500,54.2,22.6,0.6,0.6
01035960600,50.4,19.4,0.2,0.2
01037961000,42.0,19.6,0.4,0.4
01037961100,43.7,19.2,0.4,0.3
01037961200,30.5,16.8,0.3,0.3
01039961600,50.2,23.8,0.1,0.1
01039961700,57.7,24.8,0.1,0.1
01039961800,65.8,27.7,0.3,0.3
01039961900,59.4,48.1,0.0,0.0
01039962000,60.7,28.3,0.2,0.2
01039962100,57.4,28.2,0.4,0.4
01039962300,60.7,25.3,0.2,0.2
01039962400,65.0,26.6,0.2,0.2
01039962500,69.5,31.0,0.1,0.1
01039962600,60.5,28.8,0.3,0.3
01039962700,62.8,29.4,0.5,0.5
01039962800,60.4,23.1,0.6,0.6
01039962900,61.1,26.5,0.3,0.3
01039963000,50.9,19.6,0.2,0.2
01041963400,52.8,22.9,0.0,0.0
01041963500,58.2,25.6,0.1,0.0
01041963600,58.3,22.5,0.2,0.2
01041963700,60.4,25.3,0.2,0.1
01041963800,50.4,22.2,0.4,0.4
01041963900,56.7,23.5,0.4,0.4
01043964100,63.0,27.8,0.2,0.2
01043964200,69.62237999999999,30.80308,0.25154,0.25154
01043964300,70.1,57.0,0.2,0.2
01043964400,69.3,55.4,0.1,0.0
01043964500,65.6,26.0,0.2,0.2
01043964600,68.0,29.6,0.2,0.2
01043964700,69.5,57.0,0.5,0.5
01043964800,70.2,35.9,0.2,0.2
01043964900,69.6034,58.974920000000004,0.16068000000000002,0.16068000000000002
01043965000,69.7034,57.24444,0.36644,0.3
01043965100,67.6,55.0,0.2,0.1
01043965200,71.6,60.4,0.4,0.4
01043965300,68.1,31.4,0.3,0.3
01043965401,63.3,27.8,0.3,0.2
01043965402,64.9,35.8,0.3,0.3
01043965500,60.98441999999999,28.467479999999995,0.34457999999999994,0.32228999999999997
01043965600,41.4,32.3,0.1,0.0
01043965700,63.0,28.3,0.1,0.1
01045020000,43.2,41.2,0.1,0.1
01045020100,61.0,24.4,0.0,0.0
01045020200,61.8,25.8,0.0,0.0
01045020300,62.3,25.3,0.2,0.2
01045020400,74.3,61.6,0.3,0.2
01045020500,62.0,27.1,0.3,0.2
01045020700,58.4,27.7,0.4,0.4
01045020801,72.3,59.7,0.1,0.1
01045020802,70.2,56.0,0.1,0.0
01045021101,58.7,49.6,0.3,0.2
01045021102,52.6,27.8,0.1,0.1
01045021200,60.5,27.5,0.2,0.2
01045021300,60.4,47.3,0.4,0.3
01045021400,58.2,29.5,0.5,0.5
01047956100,64.50192,28.439480000000003,0.36244,0.32488
01047956201,54.0,22.2,0.2,0.2
01047956202,64.4,27.3,0.6,0.6
01047956300,67.5,32.9,0.5,0.5
01047956400,49.2,21.1,0.6,0.6
01047956500,48.7,21.9,1.2,1.2
01047956600,48.0,23.1,0.4,0.4
01047956701,75.2,61.8,0.1,0.1
01047956702,61.1,29.9,0.2,0.2
01047956800,57.7,26.6,0.2,0.2
01047956900,48.0,18.5,0.9,0.9
01047957000,38.1,14.3,0.3,0.3
01047957100,53.4,18.9,0.5,0.5
01047957200,47.5,21.8,0.0,0.0
01047957300,42.23973,18.8442,0.39663000000000004,0.39663000000000004
01049960100,54.093990000000005,23.11434,0.36531,0.3
01049960200,53.7,22.7,0.4,0.4
01049960300,56.78923999999999,26.90889,0.08651,0.08651
01049960400,55.72945,26.54685,0.18259999999999998,0.16195
01049960500,55.8,23.8,0.2,0.2
01049960600,52.65186,21.525930000000002,0.40124,0.32593
01049960700,46.826980000000006,20.25504,0.23937000000000003,0.15614
01049960800,41.8,19.2,0.4,0.4
01049960900,57.5,24.7,0.2,0.1
01049961000,58.5,23.9,0.2,0.1
01049961100,59.2,29.0,0.1,0.1
01049961200,72.7,63.4,0.1,0.1
01049961300,61.3,29.8,0.2,0.2
01049961400,40.7,17.2,0.3,0.3
01051030100,67.45378,57.87661,0.16753,0.13926
01051030200,65.2,53.5,0.1,0.0
01051030300,37.3,16.8,0.1,0.1
01051030400,65.67668,55.20192,0.31368,0.14316
01051030500,69.0,58.5,0.1,0.1
01051030600,69.7,58.2,0.1,0.1
01051030701,81.6,76.1,0.1,0.1
01051030702,78.2,68.4,0.3,0.3
01051030800,68.07169999999999,37.17422,0.16478,0.12956
01051030901,77.4,72.4,0.2,0.2
01051030902,70.2,61.8,0.4,0.4
01051031000,71.33506,64.28868,0.30724,0.25362
01051031100,80.1,72.0,0.0,0.0
01051031200,62.8,53.0,0.2,0.2
01051031300,62.1,55.5,0.3,0.2
01053969800,57.336999999999996,21.176949999999998,0.1437,0.1437
01053969900,63.8,24.9,0.3,0.3
01053970100,68.8,55.2,0.3,0.1
01053970200,55.0,24.0,0.4,0.4
01053970300,57.5,26.3,0.3,0.3
01053970400,54.0,41.1,0.2,0.2
01053970500,60.6,27.4,0.2,0.2
01053970600,51.6,23.6,0.4,0.4
01053970700,68.9,55.4,0.6,0.4
01055000200,63.2,26.1,0.1,0.1
01055000300,54.8,26.9,0.3,0.3
01055000400,77.3,36.9,0.3,0.3
01055000500,62.9,28.7,0.6,0.5
01055000600,57.1,26.6,0.2,0.1
