GEOID,CRRALL,CRRINT,DRRALL,DRRINT
01001020100,63.9,57.6,0.0,0.0
01001020200,65.5,35.8,0.0,0.0
01001020300,73.3,63.5,0.1,0.1
01001020400,77.5,67.5,0.1,0.0
01001020500,72.38762,66.28478000000001,0.0305,0.0305
01001020600,66.0,57.4,0.1,0.1
01001020700,61.6,52.8,0.0,0.0
01001020801,70.1,63.3,0.0,0.0
01001020802,70.06960000000001,63.377900000000004,0.03781000000000001,0.03781000000000001
01001020900,64.15044,29.951479999999997,0.0,0.0
01001021000,55.3,20.6,0.1,0.1
01001021100,53.6,21.0,0.1,0.1
01003010100,38.6,16.0,0.0,0.0
01003010200,57.611760000000004,25.63962,0.1,0.0
01003010300,60.3,52.1,0.1,0.1
01003010400,60.2,49.7,0.1,0.0
01003010500,66.0,53.9,0.1,0.0
01003010600,54.8,27.2,0.0,0.0
01003010701,71.75404,64.01483999999999,0.0,0.0
01003010703,69.2242,64.30775,0.1,0.1
01003010704,71.4,64.1,0.1,0.0
01003010705,65.87778,59.939679999999996,0.1,0.0
01003010800,58.3,51.8,0.1,0.1
01003010903,64.4,57.9,0.0,0.0
01003010904,61.2,52.3,0.0,0.0
01003010905,62.21618000000001,54.49708,0.04191,0.04191
01003010906,63.7,31.8,0.1,0.1
01003011000,58.0,27.5,0.1,0.1
01003011101,73.29938,65.71857,0.09993,0.09993
01003011102,70.37140000000001,62.87452,0.00013,0.00013
01003011201,67.9,58.5,0.0,0.0
01003011202,62.7,54.0,0.0,0.0
01003011300,48.4,43.3,0.1,0.1
01003011401,55.3463,26.1284,0.0403,0.0
01003011403,55.017920000000004,48.9791,0.03993,0.0
01003011405,21.40815,19.318080000000005,0.0,0.0
01003011406,15.26872,8.55856,0.0,0.0
01003011407,18.27792,16.03586,0.03567,0.0
01003011408,29.6,26.2,0.1,0.0
01003011501,70.1,59.3,0.0,0.0
01003011502,64.1419,29.70355,0.0,0.0
01003011601,59.0,51.2,0.0,0.0
01003011602,60.867779999999996,22.597450000000002,0.1,0.0
