GEOID,CRRALL,CRRINT,DRRALL,DRRINT
01001020100,67.0,60.1,0.4,0.0
01001020200,67.2,37.3,0.1,0.0
01001020300,76.1,65.7,0.1,0.0
01001020400,79.8,69.4,0.2,0.0
01001020500,75.17912000000001,68.74578,0.27614000000000005,0.1
01001020600,68.2,59.6,0.6,0.1
01001020700,64.3,54.7,0.5,0.0
01001020801,73.1,65.6,0.2,0.0
01001020802,73.09403999999999,66.05208,0.33784000000000003,0.03781000000000001
01001020900,67.30072,32.3518,0.14996,0.1
01001021000,57.4,21.8,0.1,0.0
01001021100,55.5,22.6,0.2,0.1
01003010100,42.3,17.5,0.2,0.0
01003010200,60.314,28.34046,0.10014,0.0
01003010300,63.2,54.7,0.0,0.0
01003010400,62.5,51.8,0.0,0.0
01003010500,70.3,57.2,0.2,0.0
01003010600,57.5,29.3,0.3,0.1
01003010701,75.03796,66.73092,0.041960000000000004,0.0
01003010703,72.54249999999999,67.01995,0.1,0.0
01003010704,74.9,66.8,0.1,0.0
01003010705,70.54285999999999,63.76983999999999,0.04127,0.04127
01003010800,64.0,55.2,0.1,0.0
01003010903,69.4,61.8,0.1,0.0
01003010904,64.1,54.7,0.2,0.0
01003010905,66.70663,58.061800000000005,0.25809000000000004,0.1
01003010906,66.7,34.3,0.1,0.0
01003011000,60.6,29.4,0.1,0.0
01003011101,76.98344,68.27726000000001,0.17104,0.07103
01003011102,74.07777,65.77608000000001,0.29986999999999997,0.19987000000000002
01003011201,71.8,61.3,0.2,0.1
01003011202,65.4,56.0,0.2,0.1
01003011300,57.0,47.4,0.2,0.1
01003011401,58.0851,28.209,0.18059999999999998,0.0597
01003011403,58.50722999999999,51.759339999999995,0.21976,0.02994
01003011405,22.525520000000004,20.266460000000002,0.03449000000000001,0.0
01003011406,16.88716,9.73368,0.06636,0.04424
01003011407,20.04163,17.28555,0.03567,0.03567
01003011408,32.2,27.9,0.1,0.1
01003011501,72.9,61.3,0.1,0.0
01003011502,66.57945,31.80355,0.13755,0.04585
01003011601,61.4,53.4,0.2,0.1
01003011602,62.37371,24.130500000000005,0.05339000000000001,0.05339000000000001
01005950100,57.7,23.2,0.0,0.0
01005950200,51.1,18.5,0.1,0.0
01005950300,51.1,19.0,0.4,0.1
01005950400,44.0,14.1,0.1,0.0
01005950500,50.0,39.9,0.2,0.1
01005950600,60.2,29.2,0.0,0.0
01005950700,63.7,50.2,0.3,0.0
01005950800,65.3,53.4,0.1,0.0
01005950900,59.8,25.3,0.2,0.1
01007010001,60.894709999999996,25.394709999999996,0.10046,0.0
01007010002,58.062079999999995,29.117820000000002,0.2,0.06954
01007010003,55.11048,24.703740000000003,0.15206000000000003,0.0
01007010004,56.45689,26.447609999999997,0.22074,0.0731
