GEOID,CRRALL,CRRINT,DRRALL,DRRINT
01001020100,63.9,57.6,0.0,0.0
01001020200,65.2,35.7,0.2,0.1
01001020300,73.0,63.4,0.0,0.0
01001020400,77.3,67.4,0.0,0.0
01001020500,72.35650000000001,66.22316000000001,0.06888,0.038380000000000004
01001020600,65.9,57.3,0.1,0.1
01001020700,61.4,52.7,0.1,0.1
01001020801,69.9,63.2,0.1,0.1
01001020802,69.9696,63.31522,0.06268000000000001,0.03781000000000001
01001020900,63.900400000000005,29.851399999999998,0.1,0.1
01001021000,55.3,20.5,0.1,0.1
01001021100,53.5,20.9,0.3,0.0
01003010100,38.6,16.0,0.2,0.1
01003010200,57.51148,25.539620000000003,0.09986,0.09986
01003010300,60.1,52.0,0.1,0.1
01003010400,60.1,49.7,0.1,0.0
01003010500,65.7,53.8,0.0,0.0
01003010600,54.7,27.2,0.3,0.1
01003010701,71.61207999999999,63.9568,0.1,0.05804000000000001
01003010703,69.07115,64.1547,0.05305,0.05305
01003010704,71.3,63.9,0.0,0.0
01003010705,65.73651,59.88095,0.08254,0.0
01003010800,58.1,51.8,0.1,0.1
01003010903,64.3,57.8,0.0,0.0
01003010904,61.1,52.2,0.1,0.1
01003010905,62.07427,54.39708,0.1,0.1
01003010906,63.4,31.5,0.3,0.1
01003011000,57.7,27.3,0.2,0.0
01003011101,73.09952,65.58957999999998,0.12907,0.09993
01003011102,70.37101,62.87426,0.10000000000000002,0.00013
01003011201,67.7,58.4,0.2,0.2
01003011202,62.7,54.0,0.0,0.0
01003011300,48.1,43.1,0.1,0.1
01003011401,55.265699999999995,26.1284,0.2597,0.0403
01003011403,54.87799,48.909229999999994,0.03993,0.03993
01003011405,21.37366,19.283590000000004,0.03450000000000001,0.0
01003011406,15.26872,8.53644,0.1,0.02212
01003011407,18.24225,16.00019,0.03567,0.03567
01003011408,29.5,26.1,0.1,0.1
01003011501,70.0,59.3,0.0,0.0
01003011502,63.950199999999995,29.5577,0.1,0.054150000000000004
01003011601,59.0,51.2,0.1,0.0
01003011602,60.81439,22.597450000000002,0.14661000000000002,0.046610000000000006
01005950100,55.7,21.5,0.2,0.0
01005950200,47.5,16.1,0.1,0.0
01005950300,46.4,15.3,0.1,0.0
01005950400,42.7,12.7,0.0,0.0
01005950500,47.5,38.2,0.0,0.0
01005950600,57.8,27.7,0.0,0.0
01005950700,60.0,46.9,0.0,0.0
01005950800,62.6,51.5,0.2,0.0
01005950900,56.2,23.5,0.1,0.0
01007010001,58.09747,23.49563,0.00023,0.0
01007010002,55.09254,26.59598,0.03046,0.0
01007010003,51.654300000000006,22.216100000000004,0.24382000000000004,0.09588
01007010004,54.10474000000001,24.83488,0.06036999999999999,0.03347
01009050101,61.084059999999994,25.8737,0.13536,0.03537
01009050102,62.54214999999999,49.99406,0.02843,0.0
01009050200,59.1,26.3,0.6,0.1
01009050300,59.006780000000006,23.0638,0.05234000000000001,0.05234000000000001
01009050400,59.4,23.0,0.0,0.0
01009050500,57.91173,46.62328,0.1,0.04231000000000001
01009050601,67.0,56.1,0.0,0.0
01009050602,68.72415,59.45657,0.14069,0.040690000000000004
01009050700,63.48554,28.2012,0.1,0.03494
01011952100,42.0,19.0,0.0,0.0
01011952200,47.136179999999996,20.50244,0.04458,0.0
01011952500,47.3,19.7,0.1,0.0
01013952700,52.4,22.3,0.1,0.0
01013952800,64.1,53.2,0.1,0.1
01013952900,54.5,26.5,0.0,0.0
01013953000,47.1,16.7,0.0,0.0
01013953100,50.0027,21.802819999999997,0.09994,0.0
01013953200,60.4,25.9,0.1,0.0
01013953300,56.5,19.9,0.1,0.0
01013953400,46.2,18.8,0.1,0.0
01013953500,58.6,20.2,0.1,0.1
01015000200,52.8,25.5,0.3,0.0
01015000300,47.13120000000001,19.620400000000004,0.10072000000000002,0.0
01015000400,55.4,21.6,0.1,0.0
01015000500,34.8,13.7,0.1,0.0
01015000600,45.77677,21.120289999999997,0.20313,0.19571
01015000700,60.0584,28.0728,0.39904,0.0
01015000800,47.2,18.5,0.3,0.0
01015000900,66.4,30.7,0.6,0.1
01015001000,68.8,59.2,0.1,0.1
01015001100,64.52696,56.25017999999999,0.1011,0.07552
01015001201,59.95726,27.80304,0.29980999999999997,0.00038
01015001202,65.8,32.8,0.5,0.1
01015001300,49.7,37.0,0.1,0.1
01015001400,58.1,25.3,0.7,0.0
01015001500,61.426289999999995,28.210599999999996,0.29686999999999997,0.0
01015001600,55.4,44.8,0.1,0.1
01015001700,68.9,57.9,0.1,0.0
01015001800,63.035439999999994,53.83543999999999,0.07592,0.03796
01015002000,64.50208,54.52633,0.0,0.0
01015002101,31.3,20.8,0.1,0.0
01015002102,68.68578000000001,61.881099999999996,0.1,0.1
01015002103,63.70599,54.90912,0.04517,0.04517
01015002200,62.1,49.6,0.0,0.0
01015002300,61.2,25.3,0.3,0.0
01015002400,67.9,57.4,0.0,0.0
01015002501,67.91172,57.902739999999994,0.21172,0.1
01015002502,64.4,27.1,0.0,0.0
01015002600,60.8,24.5,0.2,0.1
01015981901,0.0,0.0,0.0,0.0
01015981902,0.0,0.0,0.0,0.0
01017953800,52.4,16.0,0.1,0.0
01017953900,55.5,24.8,0.2,0.0
01017954000,50.764,17.8872,0.1391,0.0391
01017954200,61.4,27.6,0.0,0.0
01017954300,46.2,38.1,0.1,0.1
01017954400,52.6,21.2,0.1,0.0
01017954500,52.6,21.2,0.1,0.0
01017954600,66.6,56.0,0.0,0.0
01017954700,61.7,28.0,0.0,0.0
01019955701,33.6,14.8,0.1,0.1
01019955702,42.3,15.9,0.2,0.1
01019955800,39.3594,18.0574,0.1,0.0599
01019955900,57.4,22.8,0.1,0.0
01019956000,48.8,20.1,0.2,0.2
01019956100,34.572320000000005,13.76146,0.23494,0.1
01021060101,60.3,28.3,0.3,0.1
01021060102,64.41776,53.04778,0.0,0.0
01021060200,58.1,24.9,0.1,0.0
01021060300,51.4,21.7,0.0,0.0
01021060401,61.6,50.6,0.2,0.1
01021060402,55.7896,25.57515,0.23815000000000003,0.03815
01021060500,55.5,22.9,0.2,0.1
01021060600,60.3,24.8,0.1,0.1
01021060700,54.43244,23.84994,0.2122,0.056100000000000004
01023956700,37.8,14.5,0.1,0.0
01023956800,55.4,20.6,0.1,0.0
01023956900,56.1,16.9,0.1,0.1
01023957000,52.2,20.2,0.0,0.0
01025957500,34.8,14.3,0.0,0.0
01025957601,50.5,14.9,0.0,0.0
01025957602,58.19887,27.22421,0.048190000000000004,0.0
01025957700,26.6,11.3,0.3,0.1
01025957800,51.3,20.6,0.3,0.1
01025957901,59.6,25.1,0.1,0.1
01025957902,56.3,23.3,0.1,0.0
01025958001,47.8,20.6,0.2,0.0
01025958002,47.8,20.6,0.2,0.0
01027958900,54.5,21.2,0.2,0.0
01027959000,52.8,20.4,0.6,0.1
01027959100,60.6,20.5,0.3,0.0
01027959200,55.0,19.4,0.2,0.1
01029959500,44.41246,17.70868,0.29972,0.09986
01029959600,53.3,23.9,0.1,0.0
01029959700,57.2,21.5,0.1,0.1
01029959800,60.3,24.7,0.2,0.0
01031010100,47.2,19.5,0.1,0.1
01031010200,45.5,18.1,0.1,0.1
01031010300,58.1,47.7,0.1,0.0
01031010400,49.690000000000005,17.6076,0.0004,0.0004
01031010500,50.3,19.6,0.1,0.0
01031010600,44.1,18.3,0.1,0.1
01031010700,56.3,21.2,0.1,0.0
01031010800,61.2,53.6,0.2,0.1
01031010900,52.8,25.4,0.0,0.0
01031011000,56.5,29.0,0.1,0.0
01031011100,66.4,54.8,0.0,0.0
01031011201,75.58774,68.7693,0.04154,0.04154
01031011202,58.56816,52.93408,0.1,0.0
01031011300,52.6,42.8,0.1,0.0
01033020100,60.8,27.3,0.1,0.1
01033020200,49.9,21.8,0.2,0.1
01033020300,53.7,22.6,0.2,0.1
01033020400,78.0,68.6,0.0,0.0
01033020500,65.9,55.4,0.1,0.1
01033020600,61.3,48.9,0.0,0.0
01033020701,66.97516000000002,57.078590000000005,0.15247000000000002,0.0011699999999999998
01033020703,69.8,60.8,0.1,0.0
01033020704,71.5,60.9,0.1,0.1
01033020801,62.6,25.3,0.1,0.0
01033020802,58.3,21.1,0.1,0.0
01033020901,62.3,24.0,0.1,0.0
01033020902,63.7,25.5,0.2,0.1
01033021000,53.3,21.4,0.0,0.0
01035960200,39.8,13.1,0.2,0.0
01035960300,40.6,16.1,0.5,0.3
01035960400,47.9,14.0,0.1,0.1
01035960500,47.2,19.5,0.0,0.0
01035960600,46.5,17.0,0.1,0.0
01037961000,27.6,13.0,0.0,0.0
01037961100,37.7,16.0,0.3,0.0
01037961200,20.3,12.4,0.0,0.0
01039961600,46.9,21.0,0.2,0.1
01039961700,52.8,21.1,0.1,0.0
01039961800,60.4,23.3,0.1,0.1
01039961900,50.4,43.3,0.0,0.0
01039962000,55.1,23.9,0.2,0.1
01039962100,54.0,25.2,0.2,0.1
01039962300,55.9,22.5,0.1,0.1
01039962400,60.7,23.4,0.2,0.1
01039962500,66.1,27.5,0.1,0.0
01039962600,56.2,25.3,0.1,0.1
01039962700,59.6,26.8,0.5,0.1
01039962800,57.1,20.6,0.2,0.2
01039962900,54.5,23.4,0.1,0.1
01039963000,43.7,16.0,0.0,0.0
01041963400,49.2,19.9,0.1,0.0
01041963500,55.3,23.3,0.2,0.1
01041963600,53.4,19.3,0.1,0.1
