GEOID,CRRALL,CRRINT,DRRALL,DRRINT
01001020100,64.9,58.4,0.0,0.0
01001020200,65.9,36.3,0.0,0.0
01001020300,74.1,64.1,0.0,0.0
01001020400,78.1,67.9,0.0,0.0
01001020500,72.84136000000001,66.6464,0.06888,0.06888
01001020600,66.7,57.9,0.0,0.0
01001020700,62.5,53.3,0.0,0.0
01001020801,71.0,64.1,0.1,0.1
01001020802,70.79695000000001,63.96695,0.0,0.0
01001020900,65.10048,30.50152,0.05004,0.05004
01001021000,56.0,20.9,0.1,0.1
01001021100,54.2,21.4,0.0,0.0
01003010100,40.8,16.4,0.0,0.0
01003010200,58.013020000000004,25.840600000000002,0.0,0.0
01003010300,61.3,52.9,0.0,0.0
01003010400,60.9,50.2,0.0,0.0
01003010500,67.3,54.8,0.0,0.0
01003010600,55.4,27.7,0.0,0.0
01003010701,72.72816,64.70504,0.0,0.0
01003010703,70.49555000000001,65.21995000000001,0.0,0.0
01003010704,72.3,64.7,0.0,0.0
01003010705,66.95397,60.59841,0.0,0.0
01003010800,61.6,53.2,0.0,0.0
01003010903,65.8,58.9,0.0,0.0
01003010904,62.2,52.8,0.1,0.1
01003010905,63.34191,55.12281000000001,0.0,0.0
01003010906,64.6,32.4,0.0,0.0
01003011000,58.5,27.8,0.0,0.0
01003011101,74.76999,66.36392000000001,0.0,0.0
01003011102,71.27802999999999,63.375949999999996,0.0,0.0
01003011201,69.7,59.4,0.0,0.0
01003011202,63.8,54.7,0.0,0.0
01003011300,54.4,44.9,0.0,0.0
01003011401,56.3642,26.668699999999998,0.0,0.0
01003011403,56.187470000000005,49.65934,0.0,0.0
01003011405,21.91161,19.687050000000003,0.0,0.0
01003011406,15.90052,8.9134,0.0,0.0
01003011407,19.22761,16.47153,0.0,0.0
01003011408,31.0,26.7,0.0,0.0
01003011501,70.9,59.9,0.0,0.0
01003011502,64.69605,30.1577,0.0,0.0
01003011601,60.0,51.8,0.1,0.1
01003011602,61.20083,23.13728,0.0,0.0
01005950100,56.7,22.0,0.0,0.0
01005950200,48.9,16.7,0.0,0.0
01005950300,49.0,17.2,0.0,0.0
01005950400,42.9,12.9,0.0,0.0
01005950500,48.5,38.5,0.0,0.0
01005950600,58.6,27.9,0.0,0.0
01005950700,61.2,48.0,0.0,0.0
01005950800,63.4,52.0,0.0,0.0
01005950900,57.6,23.9,0.0,0.0
01007010001,59.39700999999999,24.195629999999998,0.00023,0.00023
01007010002,56.14886,27.265520000000002,0.03046,0.03046
01007010003,53.00224,22.903740000000003,0.0,0.0
01007010004,55.08585,25.21517,0.026899999999999997,0.026899999999999997
01009050101,62.023,26.64461,0.0,0.0
01009050102,63.54214999999999,50.59406,0.0,0.0
01009050200,60.1,27.0,0.1,0.1
01009050300,59.51146,23.3638,0.0,0.0
01009050400,60.1,23.5,0.0,0.0
01009050500,59.06559,47.25021,0.0,0.0
01009050601,67.6,56.5,0.1,0.1
01009050602,69.48346,60.05657000000001,0.0,0.0
01009050700,64.41566,28.87108,0.03494,0.03494
01011952100,45.4,20.8,0.0,0.0
01011952200,48.20122,21.124119999999998,0.0,0.0
01011952500,49.2,20.6,0.0,0.0
01013952700,53.0,22.9,0.0,0.0
01013952800,64.5,53.5,0.0,0.0
01013952900,55.1,26.9,0.0,0.0
01013953000,47.5,16.9,0.0,0.0
01013953100,50.6027,22.4027,0.0,0.0
01013953200,60.9,26.2,0.0,0.0
01013953300,57.1,20.3,0.0,0.0
01013953400,47.6,19.2,0.0,0.0
01013953500,60.1,20.6,0.0,0.0
01015000200,53.7,26.1,0.0,0.0
01015000300,47.731680000000004,20.12064,0.0,0.0
01015000400,55.7,22.0,0.0,0.0
01015000500,35.0,14.0,0.0,0.0
01015000600,46.57709,21.7227,0.0,0.0
01015000700,60.85776,28.67248,0.0,0.0
01015000800,48.0,19.1,0.0,0.0
01015000900,66.9,31.2,0.0,0.0
01015001000,69.5,59.8,0.0,0.0
01015001100,65.55359999999999,56.899789999999996,0.0,0.0
01015001201,60.85618,28.600879999999997,0.0,0.0
01015001202,66.4,33.3,0.0,0.0
01015001300,50.3,37.3,0.0,0.0
01015001400,58.6,26.0,0.0,0.0
01015001500,62.41923,28.93825,0.0,0.0
01015001600,55.7,44.9,0.0,0.0
01015001700,69.5,58.4,0.0,0.0
01015001800,63.91136,54.45952,0.0,0.0
01015002000,66.25335000000001,55.40439000000001,0.0,0.0
01015002101,31.7,21.2,0.0,0.0
01015002102,69.88524,62.78056,0.09982,0.09982
01015002103,64.49633,55.56395,0.054830000000000004,0.054830000000000004
01015002200,62.9,50.3,0.0,0.0
01015002300,61.6,25.7,0.0,0.0
01015002400,68.7,58.0,0.0,0.0
01015002501,68.8793,58.526180000000004,0.05586,0.05586
01015002502,64.8,27.8,0.0,0.0
01015002600,61.3,24.8,0.0,0.0
01015981901,0.0,0.0,0.0,0.0
01015981902,0.0,0.0,0.0,0.0
01017953800,52.8,16.2,0.0,0.0
01017953900,56.1,25.5,0.0,0.0
01017954000,52.129400000000004,18.5872,0.0,0.0
01017954200,61.8,27.7,0.0,0.0
01017954300,49.1,39.6,0.0,0.0
01017954400,53.3,21.6,0.0,0.0
01017954500,53.3,21.6,0.0,0.0
01017954600,67.2,56.4,0.0,0.0
01017954700,61.9,28.3,0.0,0.0
01019955701,37.0,15.8,0.0,0.0
01019955702,44.5,16.6,0.0,0.0
01019955800,42.938100000000006,18.997,0.0,0.0
01019955900,58.3,23.2,0.0,0.0
01019956000,50.6,20.7,0.0,0.0
01019956100,36.518100000000004,14.19158,0.0,0.0
01021060101,62.9,29.3,0.0,0.0
01021060102,65.47442000000001,53.84778,0.0,0.0
01021060200,59.1,25.2,0.0,0.0
01021060300,51.9,22.0,0.0,0.0
01021060401,62.8,51.4,0.0,0.0
01021060402,56.7896,26.275150000000004,0.0,0.0
01021060500,56.9,23.6,0.0,0.0
01021060600,61.3,25.4,0.0,0.0
01021060700,55.313990000000004,24.48661,0.0,0.0
01023956700,41.9,15.4,0.0,0.0
01023956800,56.6,21.0,0.0,0.0
01023956900,57.1,17.4,0.0,0.0
01023957000,52.7,20.4,0.0,0.0
01025957500,48.3,16.8,0.0,0.0
01025957601,53.4,16.2,0.0,0.0
01025957602,59.42783,27.97964,0.0,0.0
01025957700,33.9,12.3,0.0,0.0
01025957800,53.2,21.5,0.0,0.0
01025957901,60.7,25.7,0.0,0.0
01025957902,57.3,23.8,0.0,0.0
01025958001,50.1,21.0,0.0,0.0
01025958002,50.1,21.0,0.0,0.0
01027958900,55.2,21.9,0.0,0.0
01027959000,53.9,21.0,0.0,0.0
01027959100,60.8,20.8,0.0,0.0
01027959200,57.1,20.3,0.0,0.0
01029959500,47.60938,18.30854,0.0,0.0
01029959600,54.3,24.4,0.0,0.0
01029959700,58.9,22.3,0.0,0.0
01029959800,60.7,25.1,0.0,0.0
01031010100,49.4,20.2,0.0,0.0
01031010200,49.0,19.4,0.0,0.0
01031010300,59.1,48.3,0.0,0.0
01031010400,50.6948,18.0088,0.0,0.0
01031010500,50.9,20.2,0.0,0.0
01031010600,48.2,19.6,0.0,0.0
01031010700,56.7,21.3,0.0,0.0
01031010800,62.9,54.4,0.0,0.0
01031010900,53.9,26.2,0.0,0.0
01031011000,57.9,29.9,0.0,0.0
01031011100,67.1,55.4,0.0,0.0
01031011201,76.5385,69.38622000000001,0.0,0.0
01031011202,59.47556,53.7,0.0,0.0
01031011300,53.8,43.5,0.0,0.0
01033020100,62.0,28.0,0.0,0.0
01033020200,50.8,22.6,0.0,0.0
01033020300,55.0,23.0,0.0,0.0
01033020400,78.9,69.2,0.0,0.0
01033020500,66.9,55.9,0.0,0.0
01033020600,62.1,49.4,0.0,0.0
01033020701,67.51267,57.26127,0.0,0.0
01033020703,70.5,61.3,0.0,0.0
01033020704,72.3,61.4,0.0,0.0
01033020801,63.5,25.9,0.0,0.0
01033020802,60.0,21.7,0.0,0.0
01033020901,62.8,24.1,0.0,0.0
01033020902,64.1,25.9,0.0,0.0
01033021000,53.8,21.5,0.0,0.0
01035960200,43.8,14.1,0.0,0.0
01035960300,46.5,17.4,0.0,0.0
01035960400,51.9,14.9,0.0,0.0
01035960500,51.3,20.4,0.0,0.0
01035960600,48.3,17.3,0.0,0.0
01037961000,37.5,15.8,0.0,0.0
01037961100,41.0,17.2,0.0,0.0
01037961200,27.5,14.7,0.0,0.0
01039961600,47.8,21.4,0.0,0.0
01039961700,54.1,21.7,0.0,0.0
01039961800,62.0,24.0,0.0,0.0
01039961900,54.8,44.3,0.0,0.0
01039962000,55.9,24.4,0.0,0.0
01039962100,54.8,25.6,0.1,0.1
01039962300,58.1,23.2,0.0,0.0
01039962400,62.0,24.1,0.1,0.1
01039962500,66.5,27.8,0.0,0.0
01039962600,56.5,25.4,0.0,0.0
01039962700,60.8,27.7,0.1,0.1
01039962800,58.0,20.9,0.0,0.0
01039962900,58.4,24.0,0.1,0.1
01039963000,47.5,16.9,0.0,0.0
01041963400,49.6,20.6,0.0,0.0
01041963500,55.8,23.7,0.0,0.0
01041963600,55.9,20.4,0.0,0.0
01041963700,57.1,23.0,0.0,0.0
01041963800,46.8,19.9,0.0,0.0
01041963900,54.4,21.5,0.0,0.0
01043964100,59.6,24.5,0.0,0.0
01043964200,66.83162,28.36078,0.0,0.0
01043964300,65.6,53.8,0.0,0.0
01043964400,65.6,52.7,0.0,0.0
01043964500,63.3,23.9,0.0,0.0
01043964600,65.4,27.2,0.1,0.1
01043964700,65.8,53.7,0.0,0.0
01043964800,65.6,32.1,0.0,0.0
01043964900,65.7356,55.70712,0.0,0.0
01043965000,66.66712,54.773920000000004,0.0,0.0
01043965100,63.6,52.1,0.0,0.0
01043965200,67.9,57.4,0.0,0.0
01043965300,65.2,28.9,0.0,0.0
01043965401,58.7,23.5,0.1,0.0
01043965402,61.7,32.8,0.0,0.0
01043965500,57.951899999999995,25.79038,0.0,0.0
01043965600,39.2,30.4,0.0,0.0
01043965700,60.5,25.8,0.0,0.0
01045020000,40.9,39.1,0.0,0.0
01045020100,59.0,22.7,0.0,0.0
01045020200,59.5,23.8,0.0,0.0
01045020300,59.6,22.9,0.0,0.0
01045020400,71.5,59.4,0.0,0.0
01045020500,59.3,24.8,0.0,0.0
01045020700,55.1,25.4,0.0,0.0
01045020801,68.2,56.8,0.0,0.0
01045020802,66.0,53.2,0.0,0.0
01045021101,54.1,46.0,0.0,0.0
01045021102,49.1,25.0,0.0,0.0
01045021200,56.7,24.1,0.0,0.0
01045021300,55.7,43.5,0.0,0.0
01045021400,54.0,26.0,0.1,0.1
01047956100,61.36436,25.901919999999997,0.0,0.0
01047956201,52.9,20.6,0.0,0.0
01047956202,62.2,25.1,0.2,0.2
01047956300,64.8,31.1,0.0,0.0
01047956400,46.8,19.6,0.0,0.0
01047956500,46.6,20.3,0.0,0.0
01047956600,46.5,21.9,0.0,0.0
01047956701,72.3,59.3,0.0,0.0
