GEOID,CRRALL,CRRINT,DRRALL,DRRINT
01001020100,68.6,61.2,0.1,0.0
01001020200,67.8,37.8,0.0,0.0
01001020300,77.3,66.5,0.0,0.0
01001020400,80.8,70.2,0.1,0.1
01001020500,76.15588,69.69142000000001,0.0305,0.0
01001020600,69.0,60.3,0.1,0.1
01001020700,66.2,55.8,0.1,0.0
01001020801,73.6,66.0,0.0,0.0
01001020802,74.40352000000001,66.93813,0.11245000000000001,0.03781000000000001
01001020900,68.351,33.05204,0.05004,0.05004
01001021000,58.3,22.4,0.0,0.0
01001021100,56.3,23.1,0.0,0.0
01003010100,43.3,18.4,0.0,0.0
01003010200,62.212320000000005,29.73934,0.09986,0.0
01003010300,65.0,55.6,0.1,0.1
01003010400,64.4,53.0,0.1,0.0
01003010500,71.0,57.8,0.0,0.0
01003010600,58.4,29.9,0.0,0.0
01003010701,76.16032,67.7372,0.0,0.0
01003010703,73.59555,67.96690000000001,0.0,0.0
01003010704,76.1,67.8,0.0,0.0
01003010705,71.83650999999999,64.86349,0.05873,0.05873
01003010800,66.6,57.2,0.1,0.1
01003010903,70.3,62.4,0.0,0.0
01003010904,65.5,55.2,0.1,0.0
01003010905,68.55517,59.345620000000004,0.08382,0.04191
01003010906,68.3,35.7,0.0,0.0
01003011000,61.2,29.9,0.0,0.0
01003011101,77.89627999999999,69.01946,0.0,0.0
01003011102,74.97855,66.87582000000002,0.0,0.0
01003011201,73.1,62.5,0.0,0.0
01003011202,67.2,57.1,0.1,0.0
01003011300,58.5,48.3,0.0,0.0
01003011401,58.90599999999999,28.929899999999996,0.0403,0.0403
01003011403,59.84694,52.5889,0.05988,0.0
01003011405,23.26347,20.700960000000002,0.0,0.0
01003011406,17.49776,10.30004,0.02212,0.02212
01003011407,21.49895,18.435859999999998,0.03567,0.0
01003011408,33.4,28.6,0.1,0.0
01003011501,73.7,62.1,0.0,0.0
01003011502,67.1253,32.2494,0.054150000000000004,0.054150000000000004
01003011601,62.7,54.0,0.1,0.1
01003011602,62.966930000000005,24.72372,0.0,0.0
01005950100,58.3,23.8,0.0,0.0
01005950200,52.1,19.1,0.0,0.0
01005950300,52.3,19.9,0.1,0.0
01005950400,44.7,14.4,0.3,0.1
01005950500,51.7,40.6,0.1,0.0
01005950600,61.7,30.2,0.0,0.0
01005950700,65.5,51.0,0.3,0.1
01005950800,67.1,54.0,0.0,0.0
01005950900,60.5,25.8,0.0,0.0
01007010001,62.29493999999999,26.395169999999997,0.0,0.0
01007010002,59.12702,29.98276,0.0,0.0
01007010003,56.76254,26.203740000000003,0.0,0.0
01007010004,57.68564000000001,27.482930000000003,0.03347,0.0
01009050101,64.63551,28.540709999999997,0.15478,0.07739
01009050102,67.52842999999999,53.02347999999999,0.12843,0.0
01009050200,64.9,30.8,0.1,0.1
01009050300,62.992740000000005,26.40678,0.1,0.04766
01009050400,62.7,25.8,0.1,0.1
01009050500,64.50018,51.327110000000005,0.05769,0.05769
01009050601,70.4,59.3,0.0,0.0
01009050602,73.92070000000001,63.91243,0.0,0.0
01009050700,67.68072000000001,31.83614,0.06506,0.0
01011952100,47.4,22.5,0.0,0.0
01011952200,50.67832,22.9458,0.11084000000000001,0.055420000000000004
01011952500,51.2,22.3,0.1,0.1
01013952700,55.3,25.1,0.1,0.1
01013952800,67.0,54.8,0.0,0.0
01013952900,57.9,29.0,0.0,0.0
01013953000,49.0,18.5,0.0,0.0
01013953100,52.70312,24.202879999999997,0.09994,0.09994
01013953200,62.9,27.8,0.0,0.0
01013953300,58.4,22.1,0.0,0.0
01013953400,51.1,21.9,0.1,0.0
01013953500,62.7,22.6,0.0,0.0
01015000200,56.3,28.0,0.1,0.0
01015000300,49.93528,21.724,0.09976000000000002,0.09976000000000002
01015000400,58.0,23.7,0.0,0.0
01015000500,36.4,14.8,0.1,0.1
01015000600,48.99830000000001,23.054280000000002,0.00052,0.0
01015000700,64.55295999999998,31.668,0.00032,0.00032
01015000800,50.0,20.6,0.1,0.0
01015000900,69.6,33.7,0.0,0.0
01015001000,73.3,63.1,0.0,0.0
01015001100,69.81968,60.36879999999999,0.10000999999999999,0.07552
01015001201,63.84614,31.0897,0.0008900000000000001,0.0
01015001202,70.3,36.0,0.1,0.0
01015001300,54.0,40.0,0.0,0.0
01015001400,61.0,28.2,0.2,0.1
01015001500,65.70756999999999,31.651779999999995,0.0,0.0
01015001600,60.0,47.8,0.0,0.0
