GEOID,CRRALL,CRRINT,DRRALL,DRRINT
01001020100,63.4,57.2,0.0,0.0
01001020200,64.3,35.1,0.1,0.0
01001020300,72.2,62.7,0.0,0.0
01001020400,76.7,67.0,0.0,0.0
01001020500,71.887,65.88478,0.031120000000000005,0.031120000000000005
01001020600,65.0,56.8,0.1,0.1
01001020700,61.0,52.4,0.0,0.0
01001020801,69.3,62.8,0.0,0.0
01001020802,69.3209,62.90332,0.03781000000000001,0.0
01001020900,63.000319999999995,29.4514,0.049960000000000004,0.049960000000000004
01001021000,54.5,19.9,0.0,0.0
01001021100,52.8,20.7,0.0,0.0
01003010100,37.7,15.6,0.2,0.2
01003010200,56.4119,24.84018,0.09986,0.0
01003010300,59.6,51.6,0.1,0.1
01003010400,59.0,49.1,0.1,0.1
01003010500,64.9,53.5,0.0,0.0
01003010600,53.9,26.7,0.1,0.1
01003010701,70.79599999999999,63.28268,0.1,0.1
01003010703,68.2242,63.50775,0.046950000000000006,0.046950000000000006
01003010704,70.5,63.5,0.1,0.0
01003010705,64.89524,59.33968,0.0,0.0
01003010800,57.1,51.1,0.1,0.1
01003010903,63.3,56.9,0.0,0.0
01003010904,60.0,51.6,0.1,0.1
01003010905,60.60663000000001,53.62281,0.0,0.0
01003010906,61.7,30.5,0.1,0.1
01003011000,57.0,26.6,0.2,0.1
01003011101,72.22493,65.01502,0.15805,0.09993
01003011102,69.47100999999999,62.27439,0.00013,0.00013
01003011201,66.4,57.6,0.1,0.1
01003011202,62.0,53.6,0.0,0.0
01003011300,47.2,42.6,0.1,0.1
01003011401,54.40449999999999,25.5075,0.0597,0.0597
01003011403,53.91795,48.33901,0.02994,0.02994
01003011405,21.001210000000004,19.045630000000003,0.0,0.0
01003011406,14.913880000000002,8.34796,0.04424,0.02212
01003011407,17.942249999999998,15.80019,0.03567,0.0
01003011408,29.2,25.9,0.1,0.0
01003011501,69.4,58.9,0.0,0.0
01003011502,62.996050000000004,29.011850000000003,0.1,0.1
01003011601,58.0,50.6,0.1,0.0
01003011602,60.17456,22.1644,0.046610000000000006,0.046610000000000006
01005950100,54.7,21.0,0.0,0.0
01005950200,46.6,15.9,0.0,0.0
01005950300,45.4,14.8,0.0,0.0
01005950400,42.3,12.5,0.0,0.0
01005950500,47.0,37.9,0.0,0.0
01005950600,56.9,27.4,0.0,0.0
01005950700,59.6,46.7,0.0,0.0
01005950800,61.8,50.9,0.0,0.0
01005950900,55.2,23.0,0.0,0.0
01007010001,57.39724,23.096089999999997,0.29930999999999996,0.0
01007010002,54.46208,26.36552,0.0,0.0
01007010003,50.75842,21.716100000000004,0.1,0.05206000000000001
01007010004,53.207,24.33632,0.039630000000000006,0.039630000000000006
01009050101,60.286789999999996,25.46709,0.11276,0.11276
01009050102,61.61371999999999,49.59405999999999,0.07157,0.07157
01009050200,58.1,25.8,0.2,0.1
01009050300,57.97316000000001,22.625500000000002,0.1,0.1
01009050400,58.3,22.5,0.0,0.0
01009050500,56.99635,46.26559,0.04231000000000001,0.0
01009050601,66.1,55.6,0.1,0.1
01009050602,67.94277000000001,58.91588,0.0,0.0
01009050700,62.35060000000001,27.601200000000006,0.03494,0.03494
01011952100,41.6,18.9,0.1,0.1
01011952200,46.49038,20.25786,0.1,0.0
01011952500,46.3,19.2,0.1,0.0
01013952700,51.7,22.0,0.1,0.1
01013952800,63.7,52.9,0.0,0.0
01013952900,53.7,26.1,0.1,0.0
01013953000,46.5,16.4,0.1,0.0
01013953100,49.2027,21.40282,0.1,0.0
01013953200,59.7,25.5,0.0,0.0
01013953300,55.7,19.3,0.2,0.0
01013953400,45.5,18.6,0.1,0.1
01013953500,57.1,19.3,0.1,0.0
01015000200,51.4,24.6,0.0,0.0
01015000300,46.63024,19.520160000000004,0.10024000000000001,0.00023999999999999998
01015000400,54.4,21.1,0.1,0.0
01015000500,34.4,13.4,0.0,0.0
01015000600,45.170190000000005,20.62459,0.0023,0.0
01015000700,59.15968000000001,27.87312,0.19968,0.09968
01015000800,46.3,18.2,0.0,0.0
01015000900,65.6,30.2,0.1,0.1
01015001000,66.7,57.4,0.0,0.0
01015001100,63.697199999999995,55.67242999999999,0.0,0.0
01015001201,59.156749999999995,27.60158,0.09892000000000001,0.0
01015001202,64.7,32.1,0.1,0.0
01015001300,48.9,36.5,0.0,0.0
01015001400,57.0,24.8,0.0,0.0
01015001500,60.02909,27.67749,0.06569,0.06569
01015001600,54.7,44.3,0.1,0.1
01015001700,68.3,57.5,0.0,0.0
01015001800,62.38727999999999,53.48728,0.0,0.0
01015002000,63.54111,53.80439000000001,0.03903000000000001,0.03903000000000001
01015002101,30.4,20.1,0.1,0.1
01015002102,68.18488,61.5802,0.0,0.0
01015002103,62.87048,54.32844,0.0,0.0
01015002200,61.4,49.3,0.0,0.0
01015002300,60.7,25.0,0.2,0.2
01015002400,67.1,57.2,0.1,0.1
01015002501,67.17656000000001,57.367580000000004,0.044140000000000006,0.044140000000000006
01015002502,63.7,26.8,0.1,0.0
01015002600,60.1,24.0,0.0,0.0
01015981901,0.0,0.0,0.0,0.0
01015981902,0.0,0.0,0.0,0.0
01017953800,51.9,15.8,0.1,0.0
01017953900,54.6,24.2,0.1,0.1
01017954000,49.881299999999996,17.5872,0.0391,0.0
01017954200,61.1,27.4,0.1,0.1
01017954300,45.7,37.8,0.0,0.0
01017954400,51.9,20.8,0.0,0.0
01017954500,51.9,20.8,0.0,0.0
01017954600,66.1,55.7,0.0,0.0
01017954700,61.1,27.6,0.1,0.0
01019955701,32.4,14.0,0.1,0.0
01019955702,41.3,15.4,0.0,0.0
01019955800,38.6193,17.697499999999998,0.0,0.0
01019955900,56.1,22.2,0.0,0.0
01019956000,48.0,19.7,0.0,0.0
01019956100,33.937380000000005,13.461460000000002,0.03494,0.03494
01021060101,59.4,27.9,0.1,0.0
01021060102,63.7222,52.395559999999996,0.05222,0.05222
01021060200,57.3,24.8,0.0,0.0
01021060300,50.6,21.4,0.1,0.0
01021060401,60.6,50.1,0.0,0.0
01021060402,54.85145,25.060699999999997,0.03815,0.0
01021060500,54.8,22.3,0.0,0.0
01021060600,59.2,24.4,0.0,0.0
01021060700,53.62024,23.43781,0.1,0.0439
01023956700,37.3,14.4,0.0,0.0
01023956800,54.4,20.0,0.0,0.0
01023956900,54.7,16.4,0.1,0.1
01023957000,51.4,19.7,0.1,0.0
01025957500,34.5,14.2,0.1,0.0
01025957601,50.0,14.6,0.0,0.0
01025957602,57.49887,26.776020000000003,0.0,0.0
01025957700,26.2,11.3,0.2,0.0
01025957800,50.3,20.1,0.0,0.0
01025957901,58.9,24.6,0.1,0.1
01025957902,55.5,22.8,0.0,0.0
01025958001,47.0,20.2,0.0,0.0
01025958002,47.0,20.2,0.0,0.0
01027958900,53.6,20.7,0.1,0.0
01027959000,51.7,20.0,0.0,0.0
01027959100,59.8,20.3,0.1,0.0
01027959200,53.9,18.8,0.1,0.0
01029959500,43.91218,17.50826,0.10014,0.10014
01029959600,52.6,23.4,0.2,0.2
01029959700,56.1,21.2,0.2,0.1
01029959800,59.4,24.3,0.1,0.0
01031010100,45.7,18.9,0.1,0.1
01031010200,44.6,17.5,0.0,0.0
01031010300,57.4,47.2,0.0,0.0
01031010400,48.8872,17.306400000000004,0.0004,0.0004
01031010500,49.4,19.1,0.1,0.0
01031010600,42.6,17.4,0.1,0.1
01031010700,56.0,21.0,0.0,0.0
01031010800,60.5,53.1,0.2,0.1
01031010900,51.8,24.7,0.0,0.0
01031011000,55.6,28.4,0.0,0.0
01031011100,65.6,54.3,0.1,0.1
01031011201,74.8462,68.26930000000002,0.04154,0.04154
01031011202,57.86816,52.43408,0.08295999999999999,0.041479999999999996
01031011300,51.8,42.5,0.0,0.0
01033020100,59.9,26.8,0.2,0.0
01033020200,49.2,21.4,0.1,0.0
01033020300,52.5,21.8,0.1,0.0
01033020400,77.7,68.5,0.0,0.0
01033020500,65.6,55.1,0.1,0.1
01033020600,60.7,48.6,0.0,0.0
01033020701,66.41797,56.828680000000006,0.02553,0.0
01033020703,69.2,60.4,0.0,0.0
01033020704,70.7,60.3,0.1,0.1
01033020801,61.8,25.0,0.0,0.0
01033020802,57.8,20.9,0.0,0.0
01033020901,61.6,23.6,0.3,0.1
01033020902,63.1,25.2,0.1,0.1
01033021000,52.3,20.9,0.1,0.1
01035960200,39.0,12.7,0.0,0.0
01035960300,40.1,15.6,0.0,0.0
01035960400,47.6,13.8,0.1,0.1
01035960500,46.0,18.7,0.0,0.0
01035960600,45.8,16.6,0.1,0.0
01037961000,27.1,12.6,0.2,0.1
01037961100,36.6,15.3,0.0,0.0
01037961200,20.0,12.1,0.0,0.0
01039961600,46.0,20.5,0.1,0.1
01039961700,52.2,20.8,0.1,0.0
01039961800,59.1,22.9,0.1,0.0
01039961900,49.9,43.0,0.1,0.0
01039962000,54.5,23.6,0.1,0.0
01039962100,52.5,24.4,0.1,0.0
01039962300,54.6,21.6,0.1,0.0
01039962400,59.9,22.8,0.1,0.0
01039962500,65.4,27.1,0.3,0.1
01039962600,55.4,25.0,0.1,0.1
01039962700,58.0,26.1,0.1,0.0
01039962800,56.2,20.2,0.0,0.0
01039962900,53.5,22.8,0.2,0.1
01039963000,42.6,15.4,0.1,0.0
01041963400,49.1,19.9,0.1,0.1
01041963500,54.6,22.9,0.0,0.0
01041963600,52.0,18.5,0.1,0.1
01041963700,53.8,21.6,0.2,0.1
01041963800,43.3,18.4,0.1,0.0
01041963900,48.7,19.9,0.0,0.0
01043964100,57.3,23.0,0.1,0.0
01043964200,64.8347,26.870019999999997,0.1,0.04846
01043964300,63.8,52.7,0.0,0.0
01043964400,63.3,51.6,0.0,0.0
01043964500,61.1,22.8,0.1,0.0
01043964600,63.2,25.6,0.1,0.1
01043964700,63.0,51.5,0.0,0.0
01043964800,61.8,28.7,0.2,0.0
01043964900,62.88544,53.317640000000004,0.0,0.0
01043965000,63.802040000000005,51.64444,0.06644,0.06644
01043965100,61.2,50.4,0.1,0.1
01043965200,66.4,56.1,0.0,0.0
01043965300,63.4,27.1,0.2,0.1
01043965401,54.5,21.5,0.1,0.0
01043965402,54.9,27.1,0.0,0.0
01043965500,56.22899999999999,24.412059999999997,0.15602999999999997,0.15602999999999997
01043965600,35.6,28.7,0.0,0.0
01043965700,59.6,24.9,0.1,0.1
01045020000,40.0,38.3,0.0,0.0
01045020100,56.7,21.6,0.1,0.0
01045020200,57.2,22.5,0.0,0.0
01045020300,57.4,22.4,0.1,0.0
01045020400,70.4,58.8,0.0,0.0
01045020500,56.8,24.0,0.0,0.0
01045020700,53.3,24.4,0.1,0.0
01045020801,66.6,56.0,0.2,0.1
01045020802,64.8,52.5,0.0,0.0
01045021101,52.4,45.1,0.1,0.1
01045021102,47.3,23.9,0.1,0.1
01045021200,55.0,23.5,0.1,0.1
01045021300,47.2,40.4,0.0,0.0
01045021400,51.1,24.9,0.1,0.1
01047956100,59.75216,25.05216,0.13756000000000002,0.062439999999999996
01047956201,51.8,19.7,0.2,0.0
01047956202,61.1,24.5,0.0,0.0
01047956300,63.5,30.3,0.2,0.0
01047956400,45.1,18.6,0.1,0.0
01047956500,45.0,19.6,0.1,0.0
01047956600,45.2,21.3,0.1,0.1
01047956701,69.7,57.9,0.0,0.0
01047956702,56.7,25.9,0.0,0.0
01047956800,53.1,23.7,0.2,0.0
01047956900,44.1,15.8,0.0,0.0
01047957000,34.1,11.2,0.0,0.0
01047957100,49.9,16.5,0.0,0.0
01047957200,45.2,19.8,0.0,0.0
01047957300,38.249840000000006,16.489890000000003,0.06779,0.0
01049960100,49.62053999999999,19.5062,0.03469,0.0
01049960200,48.7,18.6,0.0,0.0
01049960300,51.73365,22.88388,0.027880000000000002,0.027880000000000002
01049960400,48.69905,21.867499999999996,0.06194999999999999,0.02065
01049960500,50.2,19.8,0.2,0.1
01049960600,46.96911,17.972830000000002,0.07531,0.07531
01049960700,41.542480000000005,17.03853,0.056130000000000006,0.0
01049960800,34.6,14.4,0.1,0.0
01049960900,51.0,20.4,0.1,0.0
01049961000,53.3,20.3,0.1,0.0
01049961100,54.4,25.1,0.2,0.1
01049961200,66.1,57.9,0.1,0.0
01049961300,55.0,24.2,0.1,0.0
01049961400,34.2,13.6,0.1,0.0
01051030100,62.80068,54.34155,0.028270000000000003,0.028270000000000003
01051030200,60.6,50.8,0.1,0.1
01051030300,34.5,14.6,0.1,0.0
01051030400,60.95876,51.7998,0.05684,0.05684
01051030500,63.2,54.4,0.0,0.0
01051030600,65.7,55.5,0.1,0.0
01051030701,76.4,71.9,0.0,0.0
01051030702,73.4,64.6,0.1,0.1
01051030800,62.18868,32.96164,0.07044,0.0
01051030901,71.9,67.8,0.0,0.0
01051030902,65.1,57.3,0.1,0.0
01051031000,64.77714,59.17714000000001,0.0,0.0
01051031100,76.0,68.7,0.0,0.0
01051031200,57.2,48.7,0.0,0.0
01051031300,56.6,51.4,0.0,0.0
01053969800,53.21179999999999,18.236199999999997,0.0,0.0
01053969900,58.9,21.4,0.1,0.1
01053970100,63.6,51.9,0.1,0.1
01053970200,51.2,20.9,0.1,0.0
01053970300,51.4,21.6,0.1,0.1
01053970400,46.0,36.2,0.1,0.1
01053970500,56.1,23.9,0.2,0.1
01053970600,47.5,20.8,0.0,0.0
01053970700,62.7,51.2,0.1,0.1
01055000200,57.5,22.1,0.2,0.0
01055000300,49.1,22.8,0.3,0.1
01055000400,72.2,32.7,0.1,0.1
01055000500,57.2,24.5,0.1,0.0
01055000600,52.5,23.7,0.0,0.0
01055000700,51.7,26.8,0.2,0.0
01055000800,36.6,18.4,0.2,0.2
01055000900,48.8,20.9,0.2,0.1
01055001000,46.2,20.4,0.3,0.0
01055001100,74.7,65.0,0.0,0.0
01055001200,53.9,25.9,0.2,0.0
01055001300,49.1,26.4,0.1,0.0
01055001600,60.6,28.7,0.4,0.2
01055001700,52.3,19.9,0.2,0.1
01055010100,54.7,21.7,0.0,0.0
01055010200,57.379549999999995,25.399250000000002,0.0,0.0
01055010300,61.3,25.0,0.3,0.1
01055010401,58.91357000000001,31.65688,0.09501000000000001,0.09501000000000001
01055010402,72.5,61.3,0.0,0.0
01055010501,75.95828,66.96932,0.0,0.0
01055010502,67.5385,57.3351,0.0453,0.0
01055010601,73.6,63.9,0.0,0.0
01055010602,63.3,25.8,0.2,0.0
01055010700,65.8,55.2,0.1,0.1
01055010800,62.0,47.6,0.3,0.1
01055010900,64.0,26.3,0.1,0.0
01055011001,67.65379999999999,55.56756000000001,0.0,0.0
01055011002,59.3,48.0,0.0,0.0
01055011100,54.5,22.1,0.0,0.0
01055011200,55.6,25.7,0.0,0.0
01057020000,57.9,16.3,0.0,0.0
01057020100,57.0,20.0,0.1,0.1
01057020200,58.4,22.0,0.2,0.0
01057020300,53.3,17.5,0.0,0.0
01057020400,55.7,16.7,0.2,0.1
01059972900,59.0,21.2,0.1,0.1
01059973000,51.5,23.2,0.0,0.0
01059973100,53.7,21.4,0.1,0.0
01059973200,57.6,26.0,0.0,0.0
01059973300,53.6,21.8,0.0,0.0
01059973400,54.1,18.9,0.1,0.0
01059973500,58.5,18.1,0.1,0.0
01059973600,57.6,14.4,0.0,0.0
01059973700,58.34765,18.91197,0.0,0.0
01061050100,49.2,17.3,0.0,0.0
01061050200,42.2,17.1,0.1,0.1
