GEOID,CRRALL,CRRINT,DRRALL,DRRINT
01001020100,57.2,54.7,0.5,0.0
01001020200,59.7,33.2,0.0,0.0
01001020300,65.0,60.1,0.5,0.3
01001020400,73.2,65.3,0.4,0.4
01001020500,67.65092000000001,63.57876,0.36888000000000004,0.36888000000000004
01001020600,57.7,54.5,0.4,0.2
01001020700,55.6,50.1,0.4,0.4
01001020801,61.7,60.0,0.3,0.3
01001020802,62.05015000000001,60.12822,0.4015,0.4015
01001020900,58.04979999999999,27.25116,0.19992,0.05004
01001021000,50.5,18.0,0.1,0.1
01001021100,48.5,19.2,0.2,0.2
01003010100,33.8,13.6,0.0,0.0
01003010200,51.20028,21.83934,0.3,0.3
01003010300,50.3,48.0,0.1,0.1
01003010400,48.6,46.1,0.3,0.3
01003010500,51.4,49.9,0.3,0.3
01003010600,48.6,24.8,0.1,0.1
01003010701,63.830920000000006,59.76660000000001,0.25804,0.25804
01003010703,61.3608,59.51385,0.35305,0.35305
01003010704,59.9,58.9,0.3,0.2
01003010705,57.27778,55.0873,0.24126999999999998,0.24126999999999998
01003010800,49.3,47.2,0.3,0.3
01003010903,56.2,53.6,0.1,0.1
01003010904,50.6,48.4,0.1,0.1
01003010905,48.97135,48.41326000000001,0.33236000000000004,0.33236000000000004
01003010906,55.6,27.0,0.2,0.2
01003011000,51.4,23.7,0.1,0.1
01003011101,61.684149999999995,60.644439999999996,0.22924,0.22924
01003011102,61.572050000000004,58.875170000000004,0.3996100000000001,0.3996100000000001
01003011201,55.0,53.7,0.2,0.2
01003011202,52.5,50.4,0.3,0.3
01003011300,40.1,39.8,0.1,0.1
01003011401,49.306,23.1672,0.1,0.1
01003011403,47.49708,45.75825999999999,0.25007999999999997,0.25007999999999997
01003011405,18.190640000000002,17.686850000000003,0.06898000000000001,0.06898000000000001
01003011406,13.117560000000001,7.217080000000001,0.06636,0.06636
01003011407,16.21421,14.98617,0.03567,0.03567
01003011408,26.7,24.7,0.1,0.1
01003011501,60.4,55.6,0.2,0.2
01003011502,57.74625,26.37865,0.1,0.1
01003011601,47.9,47.2,0.2,0.2
01003011602,55.67456,20.17796,0.1,0.1
01005950100,49.7,19.3,0.0,0.0
01005950200,42.1,14.6,0.0,0.0
01005950300,40.0,13.2,0.1,0.1
01005950400,37.9,11.2,0.1,0.1
01005950500,39.4,36.0,0.0,0.0
01005950600,51.5,24.5,0.2,0.1
01005950700,53.2,44.6,0.1,0.1
01005950800,56.4,48.8,0.3,0.2
01005950900,50.5,21.3,0.1,0.0
01007010001,51.998619999999995,20.39724,0.19977,0.19977
01007010002,48.39254,23.26552,0.63908,0.63908
01007010003,46.06666,19.34082,0.30412000000000006,0.25206
01007010004,48.40351,22.124,0.16694,0.16694
01009050101,54.12003,22.45004,0.3098,0.3098
01009050102,51.039179999999995,46.56464,0.39999999999999997,0.39999999999999997
01009050200,52.3,22.8,0.6,0.6
01009050300,53.3489,20.539540000000002,0.54298,0.49532000000000004
01009050400,51.6,19.5,0.2,0.1
01009050500,45.796350000000004,43.32328,0.38461999999999996,0.32693
01009050601,56.0,52.9,0.4,0.3
01009050602,58.40208,56.090360000000004,0.7,0.7
01009050700,56.53614,24.96626,0.2,0.16506
01011952100,38.6,17.3,0.0,0.0
01011952200,42.50122,19.01328,0.0,0.0
01011952500,42.1,17.9,0.1,0.0
01013952700,46.6,19.6,0.1,0.1
01013952800,59.1,51.2,0.1,0.1
01013952900,48.8,23.7,0.2,0.2
01013953000,41.9,15.0,0.0,0.0
01013953100,45.302099999999996,20.00222,0.00011999999999999999,0.00011999999999999999
01013953200,54.4,23.6,0.1,0.1
01013953300,50.3,16.7,0.2,0.2
01013953400,41.2,16.9,0.1,0.1
01013953500,50.7,16.5,0.0,0.0
01015000200,45.9,22.5,0.1,0.1
01015000300,42.42856,18.21968,0.0007199999999999999,0.0007199999999999999
01015000400,49.8,19.8,0.1,0.1
01015000500,32.5,13.0,0.2,0.1
01015000600,41.81799000000001,19.595010000000002,0.10523,0.10471
01015000700,54.261919999999996,26.37376,0.29904,0.29904
01015000800,41.3,16.7,0.0,0.0
01015000900,59.3,27.3,0.3,0.3
01015001000,59.5,54.5,0.2,0.2
01015001100,55.947709999999994,52.840289999999996,0.19893,0.14899
01015001201,53.962140000000005,25.509010000000004,0.29695,0.29695
01015001202,59.4,29.5,0.3,0.2
01015001300,41.8,34.7,0.4,0.4
01015001400,51.5,22.7,0.2,0.2
01015001500,53.43976,24.211009999999998,0.1996,0.1996
01015001600,50.4,42.7,0.5,0.5
01015001700,62.0,55.0,0.7,0.7
01015001800,52.96603999999999,49.693799999999996,0.37223999999999996,0.37223999999999996
01015002000,54.797230000000006,50.97760000000001,0.57806,0.57806
01015002101,27.7,18.3,0.2,0.2
01015002102,64.08001999999999,59.08056,0.3,0.3
01015002103,57.167080000000006,52.24776,0.3,0.3
01015002200,53.4,47.4,0.2,0.2
01015002300,54.8,22.9,0.5,0.5
01015002400,56.5,54.1,0.3,0.3
01015002501,58.202740000000006,54.2586,0.5207,0.5207
01015002502,57.8,23.8,0.1,0.1
01015002600,54.5,21.6,0.2,0.2
01015981901,0.0,0.0,0.0,0.0
01015981902,0.0,0.0,0.0,0.0
01017953800,46.1,14.0,0.1,0.1
01017953900,50.3,22.0,0.2,0.1
01017954000,44.4204,15.4481,0.0782,0.0
01017954200,56.0,25.0,0.1,0.1
01017954300,38.6,35.5,0.3,0.3
01017954400,47.4,19.0,0.0,0.0
01017954500,47.4,19.0,0.0,0.0
01017954600,59.2,53.2,0.3,0.3
01017954700,55.6,25.2,0.0,0.0
01019955701,28.5,12.2,0.2,0.2
01019955702,36.0,13.4,0.1,0.1
01019955800,34.8203,15.918300000000002,0.2797,0.2797
