GEOID,CRRALL,CRRINT,DRRALL,DRRINT
01001020100,50.7,50.5,0.2,0.2
01001020200,56.5,31.5,1.6,0.5
01001020300,56.9,56.0,0.6,0.6
01001020400,62.1,61.3,0.5,0.5
01001020500,59.6769,59.208020000000005,0.41514000000000006,0.37676
01001020600,51.9,51.2,0.6,0.5
01001020700,48.5,46.8,0.5,0.5
01001020801,55.4,55.0,0.6,0.6
01001020802,56.789519999999996,56.0024,0.56219,0.56219
01001020900,54.79952,25.40088,2.39968,0.44987999999999995
01001021000,48.2,16.9,1.3,0.1
01001021100,45.8,17.9,1.2,0.2
01003010100,30.9,11.7,0.5,0.1
01003010200,47.89832,19.935699999999997,0.5998600000000001,0.10056000000000001
01003010300,45.0,44.1,0.7,0.6
01003010400,42.2,41.9,0.7,0.6
01003010500,46.7,45.4,0.5,0.5
01003010600,45.3,22.9,0.7,0.2
01003010701,54.83444,54.0764,0.5678400000000001,0.5678400000000001
01003010703,54.573,54.273,0.6061,0.55305
01003010704,54.6,54.2,0.6,0.6
01003010705,50.80476,50.46349,0.47619,0.47619
01003010800,42.7,42.2,0.5,0.5
01003010903,49.9,49.2,0.5,0.5
01003010904,44.5,43.9,0.4,0.4
01003010905,44.438990000000004,44.03899,0.45809000000000005,0.45809000000000005
01003010906,50.5,24.0,0.8,0.4
01003011000,48.2,22.3,0.6,0.1
01003011101,56.54894,55.85267,0.64171,0.57084
01003011102,53.877379999999995,53.47751,0.4000000000000001,0.39987000000000006
01003011201,50.2,49.4,0.7,0.7
01003011202,46.6,46.0,0.5,0.5
01003011300,36.5,36.2,0.4,0.3
01003011401,45.906,21.026899999999998,0.6597,0.2
01003011403,42.43815,41.9483,0.5299400000000001,0.49001
01003011405,15.490530000000001,15.386730000000002,0.23448000000000002,0.23447
01003011406,11.53276,6.1977199999999995,0.18848,0.06636
01003011407,13.45813,13.25112,0.13567,0.13567
01003011408,22.4,22.0,0.2,0.2
01003011501,52.1,51.5,0.6,0.6
01003011502,54.1087,24.370350000000002,0.54585,0.15415
01003011601,43.5,43.1,0.7,0.7
01003011602,52.681340000000006,18.538130000000002,0.6398300000000001,0.15339000000000003
01005950100,45.9,17.4,1.1,0.1
01005950200,40.5,14.1,1.4,0.0
01005950300,36.8,11.8,2.0,0.3
01005950400,35.6,10.7,1.3,0.1
