GEOID,CRRALL,CRRINT,DRRALL,DRRINT
01001020100,62.9,57.0,0.1,0.1
01001020200,63.3,34.8,0.1,0.1
01001020300,71.6,62.5,0.1,0.0
01001020400,76.3,66.9,0.1,0.1
01001020500,71.4785,65.62254000000001,0.16162,0.1305
01001020600,64.4,56.4,0.1,0.1
01001020700,60.1,52.0,0.1,0.0
01001020801,68.3,62.3,0.1,0.1
01001020802,68.58361000000001,62.45309000000001,0.07513,0.07513
01001020900,61.800399999999996,29.00144,0.2502,0.0
01001021000,53.3,19.3,0.2,0.0
01001021100,52.1,20.3,0.2,0.0
01003010100,36.6,15.1,0.2,0.1
01003010200,54.712320000000005,23.840600000000002,0.19972,0.09986
01003010300,58.5,51.0,0.3,0.1
01003010400,57.7,48.5,0.3,0.1
01003010500,63.5,52.8,0.0,0.0
01003010600,52.5,26.0,0.2,0.1
01003010701,69.69600000000001,62.6666,0.15804,0.15804
01003010703,67.13029999999999,62.81385,0.1,0.05305
01003010704,69.3,62.7,0.1,0.1
01003010705,63.79523999999999,58.680949999999996,0.15872999999999998,0.05873
01003010800,55.7,50.5,0.2,0.1
01003010903,62.3,56.3,0.2,0.0
01003010904,58.4,50.6,0.3,0.1
01003010905,59.46472,52.92281,0.15809,0.05809000000000001
01003010906,60.5,29.9,0.2,0.1
01003011000,55.3,25.7,0.2,0.0
01003011101,70.77965999999999,64.32777999999999,0.19994,0.0
01003011102,68.37127000000001,61.67465,0.10013000000000001,0.00013
01003011201,65.1,56.9,0.3,0.0
01003011202,61.2,53.2,0.1,0.1
01003011300,46.3,42.2,0.2,0.1
01003011401,53.0254,24.8478,0.49849999999999994,0.1
01003011403,53.10761,47.919059999999995,0.1,0.07006000000000001
01003011405,20.528760000000002,18.77666,0.03449000000000001,0.03449000000000001
01003011406,14.34844,8.04888,0.06636,0.04424
01003011407,17.73524,15.62885,0.03567,0.0
01003011408,28.8,25.6,0.1,0.0
01003011501,68.4,58.3,0.2,0.0
01003011502,61.5253,28.31185,0.5541499999999999,0.15415
01003011601,56.9,50.0,0.1,0.1
01003011602,59.027950000000004,21.71101,0.73983,0.14661000000000002
01005950100,53.5,20.8,0.4,0.1
