GEOID,CRRALL,CRRINT,DRRALL,DRRINT
01001020100,64.1,57.7,0.0,0.0
01001020200,65.6,35.8,0.2,0.0
01001020300,73.7,63.6,0.1,0.0
01001020400,77.6,67.5,0.1,0.1
01001020500,72.44862,66.35366,0.0305,0.0305
01001020600,66.1,57.5,0.1,0.1
01001020700,61.7,52.9,0.1,0.1
01001020801,70.1,63.3,0.0,0.0
01001020802,70.15715,63.41522,0.06268000000000001,0.03781000000000001
01001020900,64.3004,30.00152,0.25004,0.05004
01001021000,55.4,20.6,0.2,0.0
01001021100,53.7,21.1,0.2,0.1
01003010100,38.7,16.0,1.2,0.0
01003010200,57.812039999999996,25.640040000000003,1.6979000000000002,0.00014000000000000001
01003010300,60.4,52.2,0.1,0.1
01003010400,60.3,49.7,0.1,0.0
01003010500,66.4,54.2,0.2,0.1
01003010600,55.0,27.3,0.9,0.0
01003010701,71.89600000000002,64.05680000000001,0.041960000000000004,0.041960000000000004
01003010703,69.37725,64.3608,0.0,0.0
01003010704,71.5,64.1,0.1,0.0
01003010705,66.07777999999999,60.039680000000004,0.05873,0.0
01003010800,58.4,51.9,0.1,0.1
01003010903,64.7,58.0,0.1,0.0
01003010904,61.4,52.4,0.1,0.1
01003010905,62.37427000000001,54.49708,0.0,0.0
01003010906,63.9,31.9,1.5,0.1
01003011000,58.0,27.5,1.7,0.0
01003011101,73.42845,65.84764,0.07087,0.07087
01003011102,70.47127,62.97439,0.0,0.0
01003011201,68.2,58.6,0.1,0.0
01003011202,63.0,54.2,0.1,0.0
01003011300,48.4,43.3,0.0,0.0
01003011401,55.506,26.168699999999998,1.0806,0.0
01003011403,55.11792,49.0791,0.030130000000000004,0.0
01003011405,21.44264,19.318090000000005,0.0,0.0
01003011406,15.3572,8.680679999999999,0.06636,0.02212
01003011407,18.37792,16.100189999999998,0.0,0.0
01003011408,29.7,26.2,0.0,0.0
01003011501,70.2,59.4,0.1,0.0
01003011502,64.29605000000001,29.7577,1.05415,0.1
01003011601,59.1,51.2,0.1,0.0
01003011602,60.91439,22.644060000000003,1.8796600000000003,0.0
01005950100,55.9,21.6,0.1,0.0
01005950200,47.8,16.1,0.2,0.1
01005950300,47.0,15.9,0.1,0.1
