GEOID,CRRALL,CRRINT,DRRALL,DRRINT
01001020100,65.1,58.6,0.0,0.0
01001020200,66.1,36.4,0.0,0.0
01001020300,74.2,64.1,0.0,0.0
01001020400,78.2,68.0,0.0,0.0
01001020500,73.01874000000001,66.82378,0.0,0.0
01001020600,66.8,58.2,0.0,0.0
01001020700,62.7,53.5,0.0,0.0
01001020801,71.1,64.1,0.0,0.0
01001020802,70.98401000000001,64.19133,0.024870000000000003,0.024870000000000003
01001020900,65.50056000000001,30.851559999999992,0.0,0.0
01001021000,56.2,21.0,0.0,0.0
01001021100,54.3,21.6,0.0,0.0
01003010100,40.9,16.6,0.0,0.0
01003010200,58.113020000000006,26.24018,0.0,0.0
01003010300,61.5,53.1,0.0,0.0
01003010400,61.1,50.4,0.0,0.0
01003010500,67.4,54.9,0.0,0.0
01003010600,55.5,27.7,0.0,0.0
01003010701,73.10228000000001,64.96308,0.0,0.0
01003010703,70.8486,65.4669,0.0,0.0
01003010704,72.5,64.8,0.0,0.0
01003010705,67.27777999999999,60.83968,0.0,0.0
01003010800,62.0,53.5,0.0,0.0
01003010903,66.0,59.0,0.0,0.0
01003010904,62.5,53.1,0.0,0.0
01003010905,63.7,55.39708,0.0,0.0
01003010906,64.9,32.5,0.0,0.0
01003011000,58.6,27.9,0.0,0.0
01003011101,74.98268,66.64739999999999,0.0,0.0
01003011102,71.37829,63.37634,0.0,0.0
01003011201,69.9,59.5,0.0,0.0
01003011202,64.0,54.9,0.0,0.0
01003011300,54.7,45.2,0.0,0.0
01003011401,56.5851,26.909,0.0,0.0
01003011403,56.38766,49.799459999999996,0.0,0.0
01003011405,21.946099999999998,19.721540000000005,0.0,0.0
01003011406,15.944760000000002,8.95764,0.0,0.0
01003011407,19.36328,16.6072,0.0,0.0
01003011408,31.2,26.9,0.0,0.0
01003011501,71.2,60.1,0.0,0.0
01003011502,64.9419,30.3577,0.0,0.0
01003011601,60.1,51.9,0.0,0.0
01003011602,61.20083,23.183889999999998,0.0,0.0
01005950100,56.7,22.0,0.0,0.0
01005950200,48.9,16.7,0.0,0.0
01005950300,49.6,17.8,0.0,0.0
01005950400,42.9,12.9,0.0,0.0
01005950500,48.6,38.6,0.0,0.0
01005950600,58.7,28.0,0.0,0.0
01005950700,61.3,48.0,0.0,0.0
01005950800,63.8,52.1,0.0,0.0
01005950900,57.8,23.9,0.0,0.0
01007010001,59.59654999999999,24.2954,0.0,0.0
01007010002,56.357479999999995,27.47414,0.0,0.0
01007010003,53.20224,23.051680000000005,0.05206000000000001,0.0
01007010004,55.16511,25.254800000000003,0.0,0.0
01009050101,62.19691,26.86054,0.03537,0.03537
